"ID","X","Y","Date","OCSKGM","type","top","bottom","aridez.sdat","Aspect.sdat","biocl1.sdat","biocl12.sdat","biocl2.sdat","biocl5.sdat","CatchmentArea.sdat","Curvature.sdat","gcarb.sdat","geaisg3a_ARG","LSTDm.sdat","LSTDs.sdat","Mid.SlopePositon.sdat","MRRTF.sdat","MRVBF.sdat","NormalizedHeight.sdat","PCEVI1.sdat","PCEVI2.sdat","PCEVI3.sdat","PlanCurvature.sdat","ProfileCurvature.sdat","Slope.sdat","SlopeHeight.sdat","soiltypes","srtm_w_250m.sdat","StandardizedHeight.sdat","treecov.sdat","TRI.sdat","TWI.sdat","ValleyDepth.sdat","ARG_probHist_soilGrids"
"data3071",-63.6,-38.38333333,"1983-01-01 00:00:00",19.9192745354308,"SP",0,30,23,1.20562007570217,15,487,144,32,482332.133798987,-3.74608236800529e-05,400,72,25,541,0.46415065704006,4.88846998768272,7.45897776784705,0.73207532852003,2643,108,29,-2.64325678195004e-05,-1.1028255376235e-05,0.00708018611429748,69.0396944424929,14,119.367921005905,-53.9676138083356,41,1.8828576339752,17.4731555575849,25.2597134037801,0
"data3072",-64.6,-32.91666667,"2003-01-01 00:00:00",5.54068786203111,"SP",0,30,30,3.33685847293269,16,750.477612258665,135.391376415704,29,83248.6335910413,3.61306985165091e-05,500,72,27,300.174129247112,0.120587779045132,3.04632167191377,4.5149058085865,0.439706110477434,3107.48092738104,-1024.47761225866,119.208959362642,5.61904407232991e-05,-2.00597426731179e-05,0.0201179187670878,33.9986345043195,5,641.886404676768,-13.5671255496361,5,4.12897804233227,15.273807554296,43.3656444796988,0
"data3073",-69.34,-45.16444444,"1988-01-01 00:00:00",6.64279255711551,"SP",0,30,10.8914537623122,3.99636278278264,10,142,116,23,1409940.32982321,-0.000809380224000491,150,11,17,525,0.361318681645933,0.0244714425107494,0.497206590411324,0.411207246335874,1135,-9,115,-0.000566373563723267,-0.00024300662475226,0.145907471229093,67.6828199445925,5,591.093867081413,-57.4040276054243,5,29.6886398981326,15.4873984773489,106.868849786355,1
"data3074",-62.325,-37.09944444,"1983-01-01 00:00:00",3.42271969768414,"SP",0,30,35,4.88349476186735,15,790.242883961092,134,31,65591.7123999389,2.40505525948368e-05,406,72,24,512,0.0454879461530766,6.9254734802237,7.24377622023101,0.477256026923462,3008,-318,21,1.41257727990069e-05,9.92478004468882e-06,0.00422199537856121,13.8935265709661,7.98622420615647,132.903231763182,-212.536268483383,6.24288396109175,0.924393699626515,16.6403540054836,15.2173849315671,0.0132569983700462
"data3075",-64.28333333,-38.7,"1983-01-01 00:00:00",2.12023397488436,"SP",0,30,18,0.670309014956822,15,367.585961182853,149,32,6024733.10637465,-3.41136501788454e-05,5334.08133262023,72,27.4140388171468,592.210582257202,0.172909270168717,0.190098867493825,5.75560729324213,0.413545364915642,2175.00409429205,94.4466358982213,24.8524861312751,-2.32803268701925e-05,-1.08333233987354e-05,0.0193466648429979,42.8319605049072,5,28.2982899923573,-297.608113098384,32.5157670971192,3.83999168359709,18.6174101195856,60.6663080145501,0.750803861273804
"data3076",-69.69,-44.70416667,"1988-01-01 00:00:00",2.22726927381716,"SP",0,30,8,0.650718218883125,7,138.918630648386,119,21,135294.526060834,0.000108579569113076,205.656636504158,18,15,579.918630648386,0.25801063794092,0.742503371518783,0.467647190854617,0.628983408607509,931.122054027421,-49.9357475435641,39.3490451870859,0.000102744005973802,5.83555970282796e-06,0.100829772570537,59.7970436728314,5,1007.72303607814,438.160093606144,5,18.4145922631172,14.1204317224762,35.4461952711513,0.00405708879318368
"data3077",-69.34,-45.16444444,"1988-01-01 00:00:00",6.64900663734607,"SP",0,30,10.8914537623122,3.99636278278264,10,142,116,23,1409940.32982321,-0.000809380224000491,150,11,17,525,0.361318681645933,0.0244714425107494,0.497206590411324,0.411207246335874,1135,-9,115,-0.000566373563723267,-0.00024300662475226,0.145907471229093,67.6828199445925,5,591.093867081413,-57.4040276054243,5,29.6886398981326,15.4873984773489,106.868849786355,1
"data3078",-63.08333333,-34.26666667,"2003-01-01 00:00:00",5.60409828443762,"SP",0,30,34,4.39009873518886,16,746,140,32,674765.464893766,-0.000124174241638689,10460,72,24,349,0.0410829458598055,5.66273447124141,6.8361388862765,0.520541472929903,3234,-750,224,-5.55480820234966e-05,-6.86261597339182e-05,0.00471526227106762,11.6419925336646,4.56679739698541,125.601257355719,-187.76316453662,5,2.1925115106844,18.776426103418,10.7234785362884,0.732872218478287
"data3079",-68.54944444,-45.22333333,"1988-01-01 00:00:00",13.7221441259402,"SP",0,30,7.70797741279891,0.288547161021243,10,152,115,23,407039.224621345,0.00017160256788691,327,11,18,565,0.23889755542809,0.345690826379414,0.218617222430647,0.581445739455688,1067,61,69,-0.00013132089063087,0.000302923453897096,0.135185054478533,132.755840863745,2,571.01226031371,112.367279699696,5,25.528333802944,14.6480183622048,95.8496430210187,0
"data3080",-55.28611111,-27.65555556,"1987-01-01 00:00:00",5.72528371791458,"SP",0,30,70,3.51989630810624,20,1767.81648367726,126,31,449436.650639671,-0.000661871163893099,2134.57187174289,37,24,262.970451698996,0.168286869280519,8.19473569874425,1.95490146993038,0.584143434640259,4735.72625449166,-347.561417719074,227.443224515058,-0.000318933995903073,-0.000342937184139089,0.0446610730889049,43.3641162854598,18,311.752593343586,-37.2205082914997,80,13.9323713104825,15.9798661601903,30.8174009757242,0
"data3081",-61.8125,-38.11444444,"1983-01-01 00:00:00",7.79251034330598,"SP",0,30,34,0.816915140069255,13,731,128,29,293897.114119953,0.000144055503456658,420,72,23,484,0.296376395365985,6.83739199862735,3.98209477417349,0.351811802317007,3068,-122,-5,6.74435084749089e-05,7.66119897767441e-05,0.0276933724211618,38.8709529462872,14.6193004452695,284.77725751829,-241.721439736568,5,7.03479436644319,15.5955310715955,72.1200608811073,0
"data3082",-63.93333333,-33.01666667,"1990-01-01 00:00:00",3.92137473395899,"SP",0,30,31,1.96523555037982,17,815,128,30,226876.80537874,-0.000161619821814383,500,72,26,315,0.219532988571966,3.89445138399384,4.54408803833133,0.609766494285983,3294,-1103,314,-7.62336262323685e-05,-8.53861949373783e-05,0.00812821757431294,16.0347644545631,14,301.259351362867,-22.04267278262,12,3.57387998404371,17.0603966052346,10.2620422458201,0
"data3083",-62.15027778,-37.60222222,"1983-01-01 00:00:00",8.2446353254051,"SP",0,30,35,0.939146078756877,13,778.591844653076,131,30,417800.471739024,-0.000116252238540908,400,72,23,457.693786489631,0.259754058600583,6.92060672700929,3.5276480226525,0.370122970699709,3118.1831073051,-604.674368124076,176.408543347627,-6.31847034555784e-05,-5.30675348997223e-05,0.00723754961365947,30.2328943539349,14,295.37508258273,-223.254298755474,6.0203883673111,2.63448643543407,17.6727836683443,51.4437943925626,0.369701590835916
"data3084",-70.02666667,-45.86888889,"1987-01-01 00:00:00",4.93045419815369,"SP",0,30,6,1.47609492564871,9,172,111,22,62500,4.09184265168015e-05,150,72,17,591,0.0768658740494152,7.73651778680271,5.8155954201142,0.538432937024708,838,-53,37,3.0268216981981e-05,1.06502095402492e-05,0.00492649229112026,63.5414289148434,2,547.144987100851,51.1184651082892,5,1.34684528071159,16.5113864627002,54.4702110718225,1
"data3085",-69.96666667,-38.81666667,"1987-01-01 00:00:00",1.07902123524122,"SP",0,30,7,5.32995102682906,11,185,152,27,121917.145646947,-8.28875875590432e-05,681,11,27,643,0.310443556314583,1.77325079012292,1.98974011542767,0.655221778157292,849,-13,28,-3.05471087611568e-07,-8.25821183595658e-05,0.0411324748949661,63.5213763292102,5,984.690590608709,463.251938998701,5,7.55933668298077,14.9077058018618,33.4059766710228,0.284057750836311
"data3086",-65.91666667,-33.61666667,"1983-01-01 00:00:00",5.66816706299355,"SP",0,30,24,1.77584060345508,16,568,155,31,145062.971177822,2.1836003242376e-05,200,72,28,367,0.0298833143145789,1.3757711603615,3.89985984090953,0.485058342842711,2284,-374,64,1.73125998243155e-05,4.52340613392003e-06,0.0129607781718201,22.759133887488,5,681.560798460614,59.0517620078483,14,2.80290634768984,15.9670755004377,24.1630121400214,0
"data3087",-69.13666667,-48.22333333,"1987-01-01 00:00:00",4.65050589348507,"SP",0,30,11.1268428374412,4.73700940316347,8,197,111,20,274887.479927882,-0.00013388237872021,150,72,15,533,0.185238806444065,0.671267736111733,1.66125408235468,0.448704662700995,1153,-49,45,-3.64284752441468e-05,-9.74538951520182e-05,0.0312801917656302,42.0828621210223,14,658.452578639184,6.37847055428459,25,6.43256986814756,15.9051716851635,51.9948948606827,0.474702557648148
"data3088",-66.58333333,-37.21666667,"1978-01-01 00:00:00",0.875137163231485,"SP",0,30,15,2.70057590763103,15,399,168,33,257369.088181067,-5.24187099390075e-05,5000,72,28,608,0.21491904014824,3.62614218642785,6.80579761289486,0.39254047992588,1613,-73,64,-2.65028623777572e-05,-2.59158475612503e-05,0.00452429367618327,17.5486546650863,5,261.757017179701,-217.955817272347,7,1.44513970397802,17.5298770448777,27.1566837992245,2.52568714813392
"data3089",-55.53472222,-27.675,"1987-01-01 00:00:00",9.42389804185451,"SP",0,30,68.757673710064,4.93135605490743,20,1736,125,32,1007644.61178342,-0.000614057850473744,14827,37,24,258,0.157338745352343,2.29212462441668,0.855351963963042,0.421330627323829,4991,-395,282,-0.000258008900168875,-0.000356048950663664,0.0747295135181732,39.6315301964272,18,217.181933747288,-213.127810565809,64,18.2674029044442,15.5438202440777,54.7530683422354,0
"data3090",-63.32611111,-38.50888889,"1983-01-01 00:00:00",3.31353360802794,"SP",0,30,23,4.64309012554686,15,495,141,31,284078.469090559,-5.35380036430478e-05,400,72,26,585,0.424453268118477,4.00583945300698,7.48528790059217,0.712226634059239,2626,160,-1,-2.16477972127492e-05,-3.18902088637126e-05,0.00373925232729063,65.2450120436519,13.7223331228167,94.560170712488,-84.4219238835507,10,1.44801751575194,18.2238934657495,26.3523245527819,0.39534359834722
"data3091",-69.60555556,-44.28416667,"1988-01-01 00:00:00",6.56534191544053,"SP",0,30,8.56805796071794,4.91163918225136,7,137.136115921436,123,21,420109.016066261,6.0176938632325e-05,150,37,16,557.568057960718,0.325236013959001,0.0789464249940291,0.721938855671318,0.392369294821141,1033.66243506062,-48.9346669034874,55.8874783535385,7.99021860381604e-05,-1.97252533709026e-05,0.121935316578848,58.7610934514509,5,1017.63774792747,87.3899423355303,5,25.668142432177,14.4687930164411,93.5344090577254,0.034404647978112
"data3092",-69.69,-48.59166667,"1988-01-01 00:00:00",3.17021769543085,"SP",0,30,11,3.62055506653517,8,177,110,20,80032.5311972389,0.000673558750769275,150,37,14,513,0.0813554192912631,1.49711950620612,2.17815108786306,0.538558439943247,969,-12,52,0.000329067801043489,0.000344490952185849,0.0491444313310517,42.680444307331,14,553.837120549861,55.7422809456075,22,18.673062759722,14.3058532622835,36.788511881585,0.123383757815447
"data3093",-66.58333333,-37.58333333,"1977-01-01 00:00:00",9.42624898065345,"SP",0,30,14,0.482585766270482,15,358,167,33,350883.74261007,-3.18292724924892e-05,5000,72,29,638,0.164183791388281,4.86973352429122,6.80780072978501,0.58209189569414,1472,87,81,-2.43736231382252e-05,-7.45564709426394e-06,0.0231824236123063,22.5858316432798,5,284.832435138195,-54.739878100071,22,4.28874579022452,16.5723688222188,16.1711911414322,1
"data3094",-62.71694444,-38.40805556,"1983-01-01 00:00:00",8.34711065986671,"SP",0,30,26,3.1667246099027,14.7267003951259,596.201799199905,133.19550354629,31,65914.863530554,4.84783746387856e-05,400,72,26,541.086902765881,0.113613509595817,4.82841960070011,4.78430214611819,0.556806754797908,2484.54030355613,73.688926473435,9.97200633185715,3.60165353328943e-05,1.246183552356e-05,0.00438425826749418,27.820696962739,14,147.897694873206,-151.25728395208,8.63350197562948,1.35988864347944,16.6085916136972,22.1440286361873,0
"data3095",-69.36666667,-39.1,"1987-01-01 00:00:00",1.15296785864363,"SP",0,30,7,2.499823495341,12,148.737870955752,139.737870955752,28,197071.804617366,0.000437866656916151,164.737870955752,11,26,623,0.380010705868998,0.758505732000338,0.502960786344328,0.690005352934499,1033.73787095575,-20.7378709557524,45,0.000202192034750746,0.000235674612444724,0.0786832791724394,123.297334938069,16,828.809094515171,408.936196617674,5,15.8993331548013,14.418737655264,54.8376327359233,1
"data3096",-65.81666667,-37.75,"1978-01-01 00:00:00",1.08752724420873,"SP",0,30,16,1.29813245221758,15,385.425833165782,163,33,273121.127966623,-1.80575960869792e-05,3655.42583316578,72,28,615,0.251559503346493,4.01503942104908,6.68848697672403,0.374220248326753,1753,-37.4258331657825,36.4258331657825,-8.51271816524238e-07,-1.72063247501482e-05,0.0124375264055639,27.8982555806321,5,236.717012722881,-241.791092089745,36.4258331657825,2.54074876064435,16.8086863472158,46.7155808568214,1.54916521615462
"data3097",-67.12,-46.95833333,"1988-01-01 00:00:00",3.99336480859785,"SP",0,30,14,5.16691865264037,10,200,100,22,922818.188312553,-0.000101579076793689,327,11,18,587,0.348857402801514,5.66931527693383,6.14541723605317,0.674428701400757,1172,15,100,-6.20569790954825e-05,-3.95220937410834e-05,0.00332935176606976,103.168746752802,2,236.980819104028,-12.0734846774096,7,1.7160921996306,19.4493991187272,49.8033104868373,1.9986142996594
"data3098",-57.66,-36.40111111,"1983-01-01 00:00:00",9.48666102448271,"SP",0,30,38,5.83691934807454,14,828,119,29,65838.203808367,1.71173531487593e-05,496,72,22,426,0.390838741409064,9.70313372645727,10.5454485750212,0.695419370704532,4153,-615,185,2.5476598253904e-05,-8.35924489140776e-06,0.00427395617643649,13.2455493664272,14,6.79614291515946,-156.007423519152,5,1.11815448058055,16.5526812845141,5.8010158492829,1.56632866013846
"data3099",-57.61555556,-36.61138889,"1983-01-01 00:00:00",5.59033040468578,"SP",0,30,38,4.10827638333283,14,667,116,29,107377.357748893,-2.93982380843121e-05,400,72,21,441,0.270251070539414,9.68818775840757,10.5653098953169,0.635125535269707,4154,-488,217,1.06022200685889e-05,-4.00004570289409e-05,0.0033764832431119,13.4684944052405,14,5.29565019589942,-189.001181422937,35,1.54779137964065,17.2566061304195,7.73704776192599,1.52889640285719
"data3100",-62.43111111,-38.88944444,"1983-01-01 00:00:00",8.21598702676093,"SP",0,30,25,4.74140259118173,15,551,128,31,180022.498895366,-1.81388884617307e-05,3800,72,24,523,0.0593851870658962,3.06621668133101,7.65508740504141,0.470307406467052,2273,44,64,-1.30618026778019e-05,-5.07708578392876e-06,0.0026712911657677,25.0360938600123,5,6.31275391372866,-276.527513663274,0,1.17892639205247,17.8172977701225,28.197448677157,5.52412361942008
"data3101",-71.345,-49.08,"1988-01-01 00:00:00",5.75009372455959,"SP",0,30,10,3.14153219070133,7,185.640354440149,101,18,539447.745068284,-0.000347865802265908,150,11,14,527.640354440149,0.332087450422723,0.0984609413949525,0.343162442742612,0.458862814470102,985.698750836674,-41.7076118403971,14.7192911197022,-0.000173121783595129,-0.000174744030525379,0.135312779572954,106.829146643624,2,622.520352588568,12.9342707436469,5,26.1222651075485,15.1676561637162,125.20039454884,0
"data3102",-62.67333333,-39.14666667,"1984-01-01 00:00:00",1.02885795669359,"SP",0,30,22.0839191544652,4.02917901466393,15,467.543206724387,133,30,66482.2268586952,0.000114069275428997,400,72,26,585.790120529788,0.0520971541022031,2.04060276626709,7.75915313957599,0.526048577051102,2295.56785980622,47.4444120222628,-31.246913805401,0.000108844907763794,5.22436767894785e-06,0.00918359894995094,18.8738431750182,14,19.8493501274604,-239.279020254296,5.74074141620286,3.68864101814809,15.812088221355,17.0062090444379,2
"data3103",-65.86694444,-44.75027778,"1988-01-01 00:00:00",3.13999858763538,"SP",0,30,14,2.2991744290104,12,182,104.096224002136,24,1653012.32491953,7.37236837635524e-06,683.227838739809,37,21,561.577344012816,0.486727288994056,1.00738424145136,3.78922118512216,0.256636355502972,1389.66991990388,89.845311974369,63,9.60276365946342e-06,-2.23039911611869e-06,0.00567017224388106,31.9498947032931,14,88.9083676448196,-369.541220045239,32.1132799359225,1.80698671966431,18.2128520797394,92.529703714437,1
"data3104",-63.41666667,-31.7,"2003-01-01 00:00:00",6.04035566188026,"SP",0,30,29,1.72512704693715,17,802.461535806875,135,30,245263.136802615,-2.7631669078839e-05,491.384600518499,72,27,303.307692838625,0.244455033461757,5.2605768150278,5.1975766394145,0.622227516730879,3739.461542709,-1096.46143917712,210.692300259249,-2.54938729000294e-05,-2.13779720570979e-06,0.00413766352824656,12.243316901841,14,231.379990752709,-55.2039937168266,5,1.72212709546529,17.6693655098091,7.43325307842238,0
"data3105",-66.625,-45.0875,"1988-01-01 00:00:00",2.94122728553077,"SP",0,30,15,1.60378554073786,12,189,105,24,126300.830433226,-3.25950372667073e-05,681,72,21,553,0.436199935323196,0.322344316562848,4.662824019826,0.281900032338402,1142,81,68,9.67786345185136e-06,-4.22729022624433e-05,0.00882254504135599,32.4024218139362,14,48.6781957972138,-365.396178109205,18,2.15793950900598,16.5233166603902,82.5451566855713,1
"data3106",-63.55,-34.63333333,"2003-01-01 00:00:00",5.92107447002772,"SP",0,30,34,4.46131211816298,16,721,143,32,124407.435506398,1.17264739271614e-05,460,72,24,360,0.122517488753126,2.06848552575113,6.84461712227272,0.561258744376563,3703,-732,279,-4.29688487780633e-06,1.60233584287289e-05,0.0101812818370228,11.2821646152469,7.96267528674938,133.387392019053,-156.4900813146,14,2.51413113826396,16.2310274604658,8.82155963893875,1.49951255544371
"data3107",-69.78333333,-38.85,"1986-01-01 00:00:00",1.14713011533253,"SP",0,30,6,1.93692845560811,12,161,148.546900966103,28,368274.830229444,-0.000256936358427446,150,11,28,658.796485508452,0.141326815754457,2.45363670189031,4.26071319033076,0.429336592122771,832.578722220373,15.4371884067617,28.4530990338968,-0.000161282426715058,-9.56539391764739e-05,0.0415589424898079,36.6302493281923,2,811.112135936312,47.0079279121073,22.6407028983096,9.34394657346258,15.8030522078142,48.6431872981269,1
"data3108",-62.23722222,-38.34833333,"1983-01-01 00:00:00",5.52868200147578,"SP",0,30,31,4.55256983838741,14,686,129,30,116001.279612642,-6.28263956344731e-05,480,72,24,530,0.145368973962374,6.15908715657575,0.484380623496665,0.427315513018813,2765,-42,-1,-3.22585039479744e-05,-3.05678917000159e-05,0.0134809856756042,32.3710834782599,14,248.6985593629,-195.815847014296,5,2.72328165487911,16.1040785033689,43.3834410598755,0
"data3109",-72.87833333,-49.37333333,"1988-01-01 00:00:00",5.46451961810062,"SP",0,30,72.428069806051,2.19223378690012,7,766,87,17,298180.206493196,-0.00151978302643758,5400,92,10,363,0.118065292398652,0.0324220699188143,0.129790934834916,0.53918431965778,2587,-672,306,-0.00107909216836997,-0.000440690951204511,0.419028025689972,174.705347996126,14,595.94071297166,80.4793042156903,5,85.268337557591,13.5558009244157,149.097715919965,1.48391025251161
"data3110",-68.14111111,-45.73,"1988-01-01 00:00:00",4.10347264383171,"SP",0,30,13,2.799723878509,9,172,111,22,165174.119611763,-8.22117334784613e-05,150,80,17,578,0.14877338309911,0.617995104078042,1.33471929086435,0.490809015585002,1073,-20,75,-2.12784139385012e-05,-6.09333188044236e-05,0.0622610102747352,45.5245116046088,2,602.104908940646,27.877244743861,5,11.9801219812885,14.8908953983797,46.8994388451222,0
"data3111",-61.89444444,-38.83444444,"1983-01-01 00:00:00",12.9349007288993,"SP",0,30,27,1.95928624537489,14.3434599285824,598,124,29.3434599285824,63966.3989454866,8.77477047103745e-05,623.645574289672,72,25,539,0.0381926253193079,4.15435269207566,6.82516712777296,0.480903687340346,2570.45569678621,147.33417764322,175.899578357396,5.0553798258858e-05,3.71939059156043e-05,0.00958889390140228,21.2621054813847,14,42.5916999033745,-253.115465637416,5,2.27559225970498,15.7715185028338,22.9456943996103,0.0822017606180799
"data3112",-72.8175,-49.65583333,"1987-01-01 00:00:00",5.26779399905051,"SP",0,30,30.0843629227583,6.06686282522492,5,714,89,16,260230.540332852,-3.30466494364614e-05,231,17.5883761763333,9,273,0.805855274200439,0.0248040145574792,2.27711788390137,0.0970723703278233,1945,-251,135,-8.78122627242061e-06,-2.42654231640306e-05,0.0028847122162866,116.970045815656,14,252.954325358456,-452.190901079098,0,0.784505443725255,18.0024276512715,1088.00767778993,2.27627035916229
"data3113",-71.46111111,-42.9975,"1987-01-01 00:00:00",5.40671842455308,"SP",0,30,33.0079886506628,3.83954359052016,8,825.302742700726,116.967431432482,21,82240.6732039799,0.000563061061083211,3134.10073996343,72,13.9674314324819,498.632120164238,0.294508701781848,0.793748561860862,0.835526943365853,0.352745649109076,2651.17326067512,-335.833465374079,253.628428375907,0.000137915578090573,0.000425145459067787,0.059246625507102,46.4998530250441,14,513.706968288259,-158.780867997676,5,14.6077984791137,14.091497335199,90.8181219692721,0
"data3114",-60.07277778,-36.775,"1983-01-01 00:00:00",10.5222386920724,"SP",0,30,40,4.86822772989438,14,912,133,30,158959.714413889,-3.94647964649471e-05,3620,72,23,500,0.16792091534594,9.476400911693,7.93031004004737,0.41603954232703,3791,-45,32,-2.03280269892544e-05,-1.91367698097096e-05,0.00557123432997435,25.2512770552927,14,139.787426906979,-250.174018640608,21,1.52454375723454,17.3569569567014,35.4431374105242,0
"data3115",-60.335,-37.12166667,"1983-01-01 00:00:00",13.5460440233599,"SP",0,30,39,4.77541989661983,13,859,132,30,276257.780894551,-7.17415933974013e-05,2830,72,22,464,0.211913466453552,9.491166440314,8.16998342002379,0.394043266773224,3833,-202,97,-3.74986445431885e-05,-3.42429497232396e-05,0.00262521641346206,25.789760336268,14,200.535868344479,-240.925338275678,32,1.3266314285061,18.4512197438284,39.6592957968426,0
"data3116",-61.85027778,-38.72611111,"1986-01-01 00:00:00",4.90890472717959,"SP",0,30,28,3.55150870331224,14,615,124,29,120842.944862775,-5.18861776948709e-05,500,72,25,517,0.0483873977621204,4.32821354969193,5.16344883841449,0.47580630111894,2454,-41,458,-2.30141999449107e-05,-2.88719774665379e-05,0.00550840131932035,19.0982698792676,14,90.1108653682548,-233.827617080152,9,1.58396675305333,16.8484983799953,21.0417181563611,0.498928468164548
"data3117",-60.78638889,-37.60055556,"1983-01-01 00:00:00",8.91075001945641,"SP",0,30,37,2.82504874719106,13,784.46261962118,129,30,230593.294224238,-3.85619243215403e-05,428.886737518305,72,22.634345094705,487.88083132587,0.0281119062282163,9.30895987353568,7.8480066031252,0.487238617742802,3319.03850172406,-341.199835624205,42.28274526475,-1.55025711443099e-05,-2.30593529942189e-05,0.00697287902529998,12.0385699647375,14,216.842083644605,-165.008970697879,23.65654905295,1.56113462423026,17.2479154771509,12.6696385607553,0
"data3118",-59.40944444,-33.39,"1980-01-01 00:00:00",27.4177610243012,"SP",0,30,40,3.26874991781359,17,1035,119,31,181046.34072923,-2.90255106976683e-05,5000,72,25,443,0.104927526636541,9.71716772808221,7.97303623597345,0.55246376331827,2906,-498,152,-2.35889787346615e-05,-5.43653079323242e-06,0.002403173659297,13.6778932192825,14,2.83809842174477,-234.444703448956,51,0.859173924297895,17.8772298302979,11.0800072431541,7.36614886315886
"data3119",-68.95,-39,"1988-01-01 00:00:00",1.26531157523433,"SP",0,30,7,5.1089938306604,13,134.557274087444,141.557274087444,29,142177.744035363,-9.81288510861096e-05,150,11,29,681.130014961883,0.44676254538994,0.948360365403557,5.08721885493319,0.27661872730503,1082.13001496188,87.17641532287,49.8018372242153,-4.32928194583959e-05,-5.48360315906347e-05,0.0276182546494584,27.4537611194453,5,403.808796289958,-270.239635129916,5,5.53743347867547,15.4998234472453,71.8085892628338,1
"data3120",-68.975,-49.88666667,"1988-01-01 00:00:00",2.59524828231137,"SP",0,30,10,4.70855520852085,8,182,108,20,821561.95066725,-9.6497424316312e-05,150,72,15,550,0.356660482236921,4.89934340046828,6.60396321453845,0.67833024111846,1009,-11,49,-6.52122173900945e-05,-3.1285202272358e-05,0.0041011204671224,71.0942172047031,2,120.104229030072,-88.2172109651079,5,2.10087524650671,18.8331254248826,33.7131067858577,3
"data3121",-63.41666667,-34.21666667,"2003-01-01 00:00:00",4.76063640218453,"SP",0,30,33.3879788700528,3.42796122016998,16,751,141,32,187766.215159987,-0.000108920584682042,5900,72,25,355,0.199800389917258,5.5020093677906,6.73262444097366,0.599900194958629,3629,-841,262,-6.64226408177878e-05,-4.2497945447568e-05,0.00499224089187238,12.8241956203216,14,138.711134844769,-128.038915876577,13,2.15087248731749,17.4792871300791,8.553037671298,0.52870405919734
"data3122",-61.83111111,-37.06833333,"1983-01-01 00:00:00",8.88953689549515,"SP",0,30,36,5.57412446303857,14,843,132,30,324197.225991363,-4.83746120120201e-05,6160,72,24,497,0.197540004019177,7.02170338516025,7.36349154693266,0.598770002009589,3707,-320,71,-2.34401359804042e-05,-2.49344771126115e-05,0.00444751234299683,14.5144322344869,14,156.986987114263,-117.85034201006,5,1.31196631901308,17.8052049100645,9.72601585877451,0
"data3123",-61.76833333,-37.10833333,"1983-01-01 00:00:00",7.3771774748773,"SP",0,30,36,3.13948077477189,14,845.076201343031,131,30,129880.53166885,-1.23208562903401e-05,5499.4765985207,72,23.7225204845434,500.837807268151,0.211925615596475,7.04051133821945,7.364940441526,0.605962807798238,3608.09626368237,-353.120655505389,94.8431759899324,-1.35508170886626e-05,1.22996138552574e-06,0.00283568819513644,15.8589568743391,14,162.646319141512,-109.495372796537,5,0.954642547171189,17.5977155114362,10.3126505982025,0.28083045589668
"data3124",-67.90333333,-49.25833333,"1987-01-01 00:00:00",8.78191136349553,"SP",0,30,13,1.52793123045377,8.57581143094246,238.419160087214,108.033041310111,21,4259367.36054347,-0.000242488637192567,150,72,15,528.963149394891,0.405762608101838,0.0665133862616308,1.62607436037656,0.308059815401139,1402.79273868735,3.94804986363054,75.4773530456177,-0.00011409943817613,-0.000128389196844462,0.0808066561940203,39.5847137436462,2,157.558590022593,-313.436597233328,16.3958160905971,17.8235974298243,16.9093260441443,92.1879630449266,1.08680713053659
"data3125",-62.35916667,-37.68861111,"1983-01-01 00:00:00",9.41089960621919,"SP",0,30,34.1463843548149,4.48851144211991,13,771,133,29,219155.230073048,1.22600251677524e-05,490,72,23,499,0.0606986111877249,6.7747650599618,0.967210381090842,0.472009641514717,3041,-184,-11,-1.40242915279626e-05,2.62843164457986e-05,0.0173947749024741,45.7946273736472,14.2004561284,382.556025775787,-97.9846657891729,5,3.70940506841812,16.4247018088482,51.2708039744239,0
"data3126",-62.2,-34.10666667,"1983-01-01 00:00:00",2.13259294443755,"SP",0,30,35,4.15825661762644,16,824,136,31,70377.692938516,1.85331955334356e-05,500,72,24,328,0.400269485100572,5.78664133592594,7.76526773547696,0.700134742550286,3929,-723,602,1.14393708505604e-05,7.09382597344298e-06,0.00371008389060902,25.7290203215844,7.00354675260512,115.694900748117,-77.0734007593518,34,0.958646181047691,16.9248882618552,11.0189786465552,0.294966620732923
"data3127",-62.65777778,-40.20611111,"1983-01-01 00:00:00",3.59213783612255,"SP",0,30,15,1.74949683537222,14,372.007822256501,127.861925045921,28,130541.962080441,-2.61002378859605e-05,5284.48323738491,72,25.1163128952331,587.579279201655,0.139129757881165,5.56041266586216,8.50795538935471,0.569564878940582,1955.80638976398,243.716017142619,127.368786356679,-1.85198567484612e-05,-7.58038131572845e-06,0.00475699558743191,12.9417535239477,14,27.9369403632092,-211.279188919275,5.34893868569916,1.25988956030434,16.9310356014301,9.78042191490452,0.700219297569568
"data3128",-57.26555556,-37.61055556,"1983-01-01 00:00:00",0.106022598137203,"SP",0,30,31.0334649632418,2.99898223379718,14,824,103,26,64451.2015079254,9.19345353608949e-05,0,72,20,420,0.0106776860180452,9.57174737647874,10.6434035981692,0.494661156990977,1836,-28,-32,3.37489876102679e-05,5.81855445949927e-05,0.0123630893913873,13.8797900479131,5,6.43647706713546,-263.14671350045,5,3.29058346521072,15.5126784352198,14.1749876347309,3.5920232763044
