"ID","X","Y","Date","CO_0-30","MaxDepth","Source"
"4333",-61.799221,-23.989336,2011-01-01,0.511908830316881,49,"sisINTA"
"4334",-61.72734,-23.95943,2011-01-01,1.73903826130075,82,"sisINTA"
"4335",-64.2681,-25.1521,1979-09-14,0.518671679668456,200,"sisINTA"
"4336",-64.2685,-25.1568,1979-09-14,0.858974673202614,26,"sisINTA"
"4337",-61.79919,-23.98725,2011-01-01,1.79304289579796,52,"sisINTA"
"4338",-64.263,-25.1559,1979-09-14,0.588283979288183,230,"sisINTA"
"4339",-61.88488,-23.9039,2011-01-01,0.742138260880044,100,"sisINTA"
"4340",-64.2788,-25.1106,1979-09-15,0.931409363448582,100,"sisINTA"
"4342",-64.2237,-25.1324,1979-09-18,2.05,15,"sisINTA"
"4343",-61.84256,-23.86006,2011-01-01,0.711623059348863,132,"sisINTA"
"4344",-64.2328,-25.1415,1979-09-18,0.728360566935216,200,"sisINTA"
"4345",-61.84619,-23.87391,2011-01-01,1.5652148888059,80,"sisINTA"
"4348",-67.501111,-29.210833,2010-01-01,0.098393795680363,170,"sisINTA"
"4349",-61.90058,-23.96401,2011-01-01,3.13,27,"sisINTA"
"435",-61.47716956,-34.13427946,1966-10-18,1.42257668791168,70,"sisINTA"
"4350",-61.79123,-23.89972,2011-01-01,0.733884344901391,41,"sisINTA"
"4351",-67.446944,-29.195278,2010-01-01,0.0992364057361532,170,"sisINTA"
"4354",-65.1617,-35.4428,1978-11-08,0.372821499256253,39,"sisINTA"
"4356",-66.768889,-33.407778,1987-07-08,0.0423345996212086,60,"sisINTA"
"4357",-66.187222,-34.626667,1986-09-17,0.466419888530064,152,"sisINTA"
"436",-61.47996106,-34.13180305,1966-10-18,1.72832483297443,90,"sisINTA"
"4360",-61.91354,-23.98036,2011-01-01,1.36196066339288,48,"sisINTA"
"4361",-61.840879,-23.85651,2011-01-01,1.18942861737062,80,"sisINTA"
"4362",-61.85047,-23.95454,2011-01-01,0.431210390084266,48,"sisINTA"
"4363",-61.89862,-23.90885,2011-01-01,1.54932664150701,59,"sisINTA"
"4364",-65.1613,-35.477,1978-11-08,0.3023192922123,110,"sisINTA"
"4367",-61.87813,-24.00884,2011-01-01,0.505595956737723,42,"sisINTA"
"4368",-61.773,-23.91247,2011-01-01,0.432066182690359,90,"sisINTA"
"4369",-61.956582,-23.979417,2011-01-01,0.530602337959535,81,"sisINTA"
"437",-61.37975582,-34.10772236,1966-10-20,2.8963713677468,155,"sisINTA"
"4373",-66.356111,-34.138611,1987-06-24,0.286355682050298,67,"sisINTA"
"4379",-65.497778,-35.616111,1979-03-28,0.416969078267882,73,"sisINTA"
"4382",-65.1918,-32.5111,1982-11-09,0.659149563452273,52,"sisINTA"
"4383",-66.648333,-33.061944,1987-07-14,0.415992703017107,53,"sisINTA"
"4385",-66.675,-33.381667,1987-07-14,0.279052030819598,51,"sisINTA"
"4386",-66.736389,-33.129722,1987-08-10,0.385750159810247,55,"sisINTA"
"4387",-65.381111,-35.519722,1979-03-28,0.12,10,"sisINTA"
"4388",-65.2135,-32.5152,1982-11-09,2.27247471477977,130,"sisINTA"
"439",-61.36094913,-34.12866393,1967-06-21,1.59173929738496,140,"sisINTA"
"4391",-66.797778,-33.160833,1987-08-18,0.295894154098095,57,"sisINTA"
"4392",-61.94044,-24.00294,2011-01-01,0.861636955291454,45,"sisINTA"
"4393",-66.654444,-33.192222,1987-08-20,0.542713444427212,54,"sisINTA"
"4394",-65.645833,-35.482778,1979-03-29,0.186679736232401,35,"sisINTA"
"4395",-66.694722,-33.298056,1987-09-14,1.26025948266382,110,"sisINTA"
"4397",-61.848777,-23.994674,2011-01-01,1.2736779946683,80,"sisINTA"
"440",-61.35974338,-34.12985815,1967-06-21,1.63923461745405,90,"sisINTA"
"4400",-66.894444,-33.332778,1987-09-15,0.957601879369734,110,"sisINTA"
"4401",-66.853056,-33.182222,1987-08-16,0.263912630964967,46,"sisINTA"
"4403",-65.387222,-32.020556,1989-02-22,0.43991932304686,60,"sisINTA"
"4405",-67.091667,-33.090556,1987-07-07,0.206825377925387,48,"sisINTA"
"4406",-67.127222,-33.089444,1987-09-22,0.303616713223363,95,"sisINTA"
"4407",-67.064722,-32.801389,1993-10-19,0.245452299883168,85,"sisINTA"
"441",-61.05,-34.1,1967-04-17,1.63012949387977,115,"sisINTA"
"4410",-54.1382,-25.680908,1988-07-13,1.3620776906665,135,"sisINTA"
"4411",-66.575833,-33.135,1987-08-10,0.743392014009302,78,"sisINTA"
"4412",-66.678333,-32.945833,1992-08-06,0.830700991234717,66,"sisINTA"
"4413",-66.796111,-33.305,1987-08-18,0.759072823729104,110,"sisINTA"
"4414",-66.655556,-33.145833,1987-08-20,0.439859727792012,63,"sisINTA"
"4415",-65.255278,-35.3475,1978-11-07,0.471262667652367,83,"sisINTA"
"4418",-65.267222,-35.493333,1978-11-08,0.550845124437234,44,"sisINTA"
"4420",-65.614722,-33.3125,1983-03-28,0.969398572490775,50,"sisINTA"
"4421",-65.578056,-33.3,1983-03-28,1.62073069836854,63,"sisINTA"
"4422",-65.380278,-33.264722,1985-04-12,0.803315213380157,59,"sisINTA"
"4423",-65.376667,-33.265,1983-04-12,0.81486974776064,85,"sisINTA"
"4424",-65.360278,-35.494722,1978-11-08,0.424734920828194,138,"sisINTA"
"4425",-65.402778,-33.313056,1985-04-12,0.59943578749785,54,"sisINTA"
"4426",-65.397222,-33.313056,1983-04-12,0.559616510639929,71,"sisINTA"
"4427",-65.199167,-33.278333,1983-11-13,0.845246717923975,92,"sisINTA"
"4428",-65.182778,-35.590278,1978-11-08,0.518053775774507,56,"sisINTA"
"4429",-65.138611,-33.298333,1983-04-14,0.82789551414136,75,"sisINTA"
"4430",-65.221111,-35.598333,1978-11-08,0.379801655897961,120,"sisINTA"
"4431",-65.2975,-35.659722,1978-11-09,0.494194174375264,55,"sisINTA"
"4432",-65.259167,-33.4,1983-07-14,0.689095847165071,76,"sisINTA"
"4433",-65.297778,-35.115556,1978-03-27,0.305121086077603,141,"sisINTA"
"4434",-65.144444,-35.095278,1979-03-27,0.551101902779842,47,"sisINTA"
"4435",-65.158611,-35.937222,1978-11-07,0.808095551848996,56,"sisINTA"
"4436",-65.373611,-35.007778,1979-03-28,0.26029068537745,45,"sisINTA"
"4437",-65.118333,-35.815833,1978-11-07,0.619735070046719,50,"sisINTA"
"4438",-65.1375,-35.715556,1978-11-08,0.724234292612902,49,"sisINTA"
"4439",-65.647778,-35.943056,1978-11-07,0.353299758484041,52,"sisINTA"
"4440",-65.4575,-35.908056,1978-11-07,0.355053104575163,26,"sisINTA"
"4441",-65.238056,-35.801944,1978-11-08,0.612115730682204,60,"sisINTA"
"4442",-65.464722,-35.931111,1978-11-07,0.32219567322107,55,"sisINTA"
"4443",-65.365278,-35.886111,1978-01-09,0.770260338061945,48,"sisINTA"
"4444",-65.385556,-35.905556,1978-11-07,0.43688644698065,55,"sisINTA"
"4445",-65.123333,-35.3775,1978-01-07,0.803134015208114,120,"sisINTA"
"4446",-65.485278,-35.761667,1978-11-08,25.0161997173588,65,"sisINTA"
"4447",-65.177222,-35.186389,1979-03-28,1.33539702691308,62,"sisINTA"
"4449",-65.497222,-35.883333,1978-11-09,0.666599744936464,61,"sisINTA"
"445",-61.04509225,-34.0214899,1966-09-13,1.54597435198771,150,"sisINTA"
"4450",-65.371944,-35.768611,1978-11-09,0.205024505435751,35,"sisINTA"
"4453",-65.855278,-35.881667,1980-06-11,0.360026009276176,62,"sisINTA"
"4454",-65.3,-33.395833,1983-04-13,0.474964501050412,71,"sisINTA"
"4455",-65.673611,-35.960556,1980-06-11,0.301919634302456,65,"sisINTA"
"4456",-65.301389,-33.321944,1983-04-13,0.584916766994396,66,"sisINTA"
"4457",-65.132222,-35.936944,1978-11-07,0.682080344278369,53,"sisINTA"
"4458",-66.81,-33.576389,1987-11-18,0.730529781345438,113,"sisINTA"
"4459",-65.117222,-35.973611,1978-11-07,0.827749528466115,81,"sisINTA"
"4460",-66.8475,-33.551111,1987-11-19,0.347500370271362,50,"sisINTA"
"4461",-65.160833,-35.8825,1978-11-07,0.729491062100788,100,"sisINTA"
"4462",-66.414444,-31.920556,1992-08-07,0.362424377426639,75,"sisINTA"
"4464",-65.118611,-35.846944,1978-11-07,0.700402827328475,51,"sisINTA"
"4465",-65.2316,-33.67,1982-11-18,0.702390320733598,49,"sisINTA"
"4466",-65.263611,-35.896667,1978-11-08,0.674992043486878,115,"sisINTA"
"4468",-65.510833,-35.346944,1979-03-27,0.744266330168593,57,"sisINTA"
"447",-61.14231,-34.151937,1966-09-14,1.60361992495759,140,"sisINTA"
"4470",-65.498889,-35.346944,1979-03-27,0.842736401544681,90,"sisINTA"
"4472",-65.549722,-35.617222,1979-03-28,0.62016410066145,52,"sisINTA"
"4473",-65.1617,-33.2159,1983-04-14,1.05877200310716,83,"sisINTA"
"4474",-65.1452,-32.4048,1988-12-15,0.424109317583566,70,"sisINTA"
"4475",-65.702778,-35.510833,1978-10-10,1.0532348146315,110,"sisINTA"
"4476",-65.1551,-32.5433,1982-11-01,0.581341237772905,42,"sisINTA"
"4477",-65.244167,-35.395833,1978-11-07,0.867308210874875,100,"sisINTA"
"4478",-65.1235,-33.221,1982-11-01,0.920734076537047,48,"sisINTA"
"448",-61.201907,-34.029459,1966-09-14,2.19554838496204,150,"sisINTA"
"4482",-65.336111,-35.281944,1978-11-29,0.686741572072485,45,"sisINTA"
"4483",-66.1244,-33.2445,1982-09-01,0.693189045936396,50,"sisINTA"
"4484",-65.158889,-35.1375,1979-03-27,0.7766699340581,35,"sisINTA"
"4485",-66.1534,-33.2335,1981-06-11,0.639524760174161,45,"sisINTA"
"4486",-65.165833,-35.156389,1979-03-27,0.948671342890174,62,"sisINTA"
"4487",-66.15,-33.236,1987-08-11,0.865064328772204,50,"sisINTA"
"4488",-65.372222,-35.017778,1979-03-28,1.1736234234225,58,"sisINTA"
"4489",-65.260833,-35.221111,1979-03-28,0.883495516496917,67,"sisINTA"
"449",-61.3107273,-34.3164695,1967-05-24,0.363461357309491,100,"sisINTA"
"4490",-65.403056,-35.063056,1979-03-23,0.752864615607968,80,"sisINTA"
"4491",-65.674722,-35.752222,1980-06-12,0.46513064578719,140,"sisINTA"
"4492",-65.224167,-35.488333,1978-11-01,0.716129611734731,100,"sisINTA"
"4493",-65.591667,-35.942778,1978-11-07,0.703745954365261,112,"sisINTA"
"4495",-65.3775,-35.806389,1978-11-09,0.513323325566746,50,"sisINTA"
"4496",-65.776389,-35.742778,1980-06-10,0.677372219346443,115,"sisINTA"
"4498",-66.178,-33.121,1987-09-23,1.23390208825275,75,"sisINTA"
"4499",-65.708889,-35.975,1980-06-10,0.792822415430204,55,"sisINTA"
"4500",-66.1739,-33.3633,1987-11-17,0.730242591377536,70,"sisINTA"
"4502",-65.366667,-32.026944,1986-07-16,0.469891047998078,110,"sisINTA"
"4503",-65.5643,-33.814,1981-05-17,1.1290868326195,170,"sisINTA"
"4504",-65.500278,-31.970278,1989-11-16,1.13590700494865,60,"sisINTA"
"4505",-65.5726,-33.7,1981-05-19,0.770720304663362,62,"sisINTA"
"4506",-65.6775,-32.156111,1990-12-11,0.935735625254828,85,"sisINTA"
"4507",-65.4848,-32.58,1992-08-06,1.66861878453039,35,"sisINTA"
"4509",-65.493,-32.5944,1992-08-06,1.18396686610565,60,"sisINTA"
"451",-61.4012821,-34.29913909,1966-10-19,1.53158555525069,100,"sisINTA"
"4510",-65.632222,-34.863611,1979-03-28,0.292979266680248,140,"sisINTA"
"4511",-65.5121,-32.5818,1992-08-06,1.45331921436216,65,"sisINTA"
"4512",-65.411389,-34.386111,1979-10-09,0.368650744416873,30,"sisINTA"
"4513",-65.5038,-32.5829,1992-08-06,1.44172840150146,85,"sisINTA"
"4514",-65.330278,-34.501667,1979-10-09,0.456957086471238,47,"sisINTA"
"4515",-65.455556,-34.326667,1979-11-19,0.198364373551952,35,"sisINTA"
"4516",-65.394722,-33.913889,1979-11-19,0.208004032258065,34,"sisINTA"
"4517",-65.583333,-34.001111,1979-11-20,0.114068466096116,38,"sisINTA"
"4518",-65.665,-34.306667,1979-11-20,0.395709469813055,49,"sisINTA"
"452",-61.38765711,-34.23632459,1967-05-23,0.587704601418548,105,"sisINTA"
"4520",-65.4711,-33.013,1992-08-06,1.89158421305509,52,"sisINTA"
"4521",-65.4442,-33.122,1992-08-06,1.44054265340047,45,"sisINTA"
"4522",-65.4215,-33.126,1992-08-06,1.53758612230402,50,"sisINTA"
"4523",-65.5052,-33.05,1992-08-06,2.2613671359705,47,"sisINTA"
"4524",-65.5125,-33.25,1992-08-06,1.52046548811278,80,"sisINTA"
"4526",-65.4537,-32.4712,1992-08-06,2.02728179128427,50,"sisINTA"
"4527",-65.51,-32.4033,1987-01-23,1.23040639626062,82,"sisINTA"
"4528",-65.93,-33.3233,1979-11-21,0.735492839362415,55,"sisINTA"
"4531",-66.032,-32.4722,1981-06-02,3.8095594132446,150,"sisINTA"
"4532",-65.5848,-32.4345,1981-06-02,3.13700682614642,74,"sisINTA"
"4533",-65.1822,-32.449,1982-11-10,0.996663849829938,46,"sisINTA"
"4534",-65.123,-32.238,1988-12-14,0.251874152830108,105,"sisINTA"
"4535",-65.719,-32.191,1988-12-14,1.08321934842041,70,"sisINTA"
"4536",-65.1022,-32.2955,1988-12-15,0.944099724919801,77,"sisINTA"
"455",-61.36265912,-34.24719106,1967-05-23,1.92302458543811,185,"sisINTA"
"4550",-65.378611,-32.539167,1989-03-01,1.3900727796143,65,"sisINTA"
"4551",-66.98,-32.3725,1993-08-03,0.0401840767558743,90,"sisINTA"
"4552",-65.2753,-32.5054,1982-11-10,1.51014093829392,50,"sisINTA"
"4553",-65.3117,-32.5333,1982-11-10,1.55911521868949,48,"sisINTA"
"4554",-65.724167,-31.905833,1989-03-02,1.04979473205015,60,"sisINTA"
"4555",-65.363,-32.5237,1982-11-10,0.730109365825015,25,"sisINTA"
"4556",-65.3755,-32.525,1982-11-10,2.74120131002077,100,"sisINTA"
"4558",-65.3731,-32.494,1982-11-10,1.3864364175814,39,"sisINTA"
"4559",-65.132778,-35.707778,1978-11-08,0.702592620377108,130,"sisINTA"
"456",-61.35185612,-34.25178163,1967-05-23,1.36200890053198,180,"sisINTA"
"4560",-65.3529,-32.4511,1982-11-11,1.8692568106691,50,"sisINTA"
"4561",-65.186111,-35.878333,1978-11-08,0.528356706149039,65,"sisINTA"
"4562",-65.3526,-32.4857,1982-11-10,3.11745268860794,110,"sisINTA"
"4563",-66.2759,-33.1527,1987-07-13,0.85213444549039,56,"sisINTA"
"4565",-66.2456,-33.2635,1987-07-15,0.668255571146808,57,"sisINTA"
"4566",-65.338333,-35.926944,1978-11-09,0.91242702451017,120,"sisINTA"
"4567",-66.2736,-33.1949,1987-08-11,1.22432739212492,59,"sisINTA"
"457",-60.788579,-34.241984,1967-02-14,1.42060414394499,172,"sisINTA"
"4571",-66.1822,-33.242,1987-08-11,0.657826068352121,49,"sisINTA"
"4572",-66.2744,-33.113,1987-08-12,0.393173956872705,75,"sisINTA"
"4573",-65.278611,-35.5575,1978-11-08,0.568138922406391,127,"sisINTA"
"4574",-66.2152,-33.133,1987-09-17,0.454943843843834,100,"sisINTA"
"4575",-65.164444,-35.123889,1979-03-27,0.595833497187728,60,"sisINTA"
"4577",-66.2229,-33.537,1987-09-17,0.417657470120461,105,"sisINTA"
"4578",-65.648889,-35.946667,1978-11-07,0.623117394979458,120,"sisINTA"
"4579",-66.1838,-33.283,1987-11-11,0.807721178347896,87,"sisINTA"
"458",-61.47904845,-34.24878945,1967-05-23,1.61051473786968,118,"sisINTA"
"4580",-65.492778,-32.037778,1990-12-12,0.689500577314821,65,"sisINTA"
"4583",-66.2342,-33.3334,1987-11-11,0.649643887524728,75,"sisINTA"
"4584",-65.496111,-32.0625,1990-12-12,0.97963381544407,70,"sisINTA"
"4585",-66.2535,-33.3857,1987-11-11,0.554163947700869,96,"sisINTA"
"4586",-66.2615,-33.283,1987-11-12,0.666428033038533,46,"sisINTA"
"4588",-66.2613,-33.4413,1987-11-17,0.411963078990485,58,"sisINTA"
"459",-61.471524,-34.248348,1967-05-24,1.77384303955903,100,"sisINTA"
"4605",-65.39,-32.2048,1988-02-14,2.19436397589445,105,"sisINTA"
"4606",-65.31,-32.302,1988-12-16,3.40927228824169,80,"sisINTA"
"4607",-67.224,-32.1843,1993-10-21,0.432063720880596,60,"sisINTA"
"461",-61.293034,-34.286894,1967-05-24,2.17978645872263,120,"sisINTA"
"4615",-65.104,-32.1829,1991-09-24,0.904112442525854,140,"sisINTA"
"4616",-65.3041,-34.5515,1979-03-28,0.216068666289379,33,"sisINTA"
"4617",-65.2522,-35.1912,1979-03-29,0.03,30,"sisINTA"
"4618",-65.195,-34.378,1979-10-09,0.32716885007278,182,"sisINTA"
"4619",-65.3751,-34.4618,1979-04-18,0.23,10,"sisINTA"
"462",-61.17907134,-34.33063043,1967-06-13,1.74132854396686,145,"sisINTA"
"4620",-65.2029,-34.717,1980-05-13,0.154655083411392,100,"sisINTA"
"4621",-65.544,-32.494,1981-06-02,1.67967738911329,151,"sisINTA"
"4622",-65.5511,-32.4953,1981-02-03,1.45030871638328,61,"sisINTA"
"4623",-65.4957,-32.575,1981-06-03,1.88161362658203,50,"sisINTA"
"4624",-65.512,-32.559,1981-05-20,2.17214572758113,51,"sisINTA"
"4625",-66.1452,-33.5148,1982-04-01,0.814823070057084,53,"sisINTA"
"4626",-66.2758,-33.5752,1985-06-17,2.3824716773553,85,"sisINTA"
"4627",-66.2839,-34.92,1986-06-17,1.3337478954042,75,"sisINTA"
"4628",-66.3326,-33.5813,1986-06-19,0.86189953771743,80,"sisINTA"
"4629",-66.3616,-34.041,1986-06-19,0.348895010711135,45,"sisINTA"
"463",-61.1677381,-34.28855813,1967-06-13,1.65588712707323,100,"sisINTA"
"4630",-66.299,-34.3849,1986-08-26,0.46794405932451,110,"sisINTA"
"4631",-66.2855,-34.2238,1986-08-28,0.619765403765261,50,"sisINTA"
"4632",-66.276,-34.518,1986-08-29,0.768853667160722,60,"sisINTA"
"464",-61.11688608,-34.264298,1967-06-14,1.71350944090563,160,"sisINTA"
"4647",-66.2539,-34.747,1986-08-29,0.567876156089322,66,"sisINTA"
"465",-61.12884748,-34.22266941,1967-06-14,1.99593612730577,135,"sisINTA"
"4655",-66.1238,-34.3022,1986-09-17,0.91844146467342,65,"sisINTA"
"4657",-66.1722,-34.1249,1986-09-17,0.740391164369882,64,"sisINTA"
"4658",-65.444167,-34.753056,1979-09-19,0.266385242788607,70,"sisINTA"
"4660",-66.043889,-33.367778,1981-05-14,0.401129575540151,53,"sisINTA"
"4661",-65.749167,-34.672222,1980-05-21,0.244406283203111,35,"sisINTA"
"4662",-66.1036,-34.2539,1986-09-17,0.0688720487905625,60,"sisINTA"
"4663",-66.1049,-34.2056,1986-09-17,0.646877811818814,55,"sisINTA"
"4664",-66.2255,-34.1537,1986-09-17,0.39691448685119,60,"sisINTA"
"4666",-66.005556,-33.223333,1981-05-14,0.578134029527455,67,"sisINTA"
"4668",-66.256,-33.5436,1986-09-18,0.133876269856568,55,"sisINTA"
"467",-61.16777556,-34.28694874,1967-06-14,2.50766492281368,150,"sisINTA"
"4671",-54.058835,-26.573184,2000-01-01,0.805112910796882,74,"sisINTA"
"4672",-65.800556,-34.8175,1980-05-22,0.263462446858762,28,"sisINTA"
"4674",-66.004722,-33.181389,1981-05-18,1.01725953475225,57,"sisINTA"
"4675",-65.804167,-35.014167,1980-05-22,0.376709142755302,35,"sisINTA"
"4676",-66.109167,-33.274444,1981-06-10,0.590228762675261,66,"sisINTA"
"4677",-66.114444,-33.3275,1981-06-10,1.12337743830607,95,"sisINTA"
"4679",-65.7125,-33.305278,1981-10-27,1.25915234293546,60,"sisINTA"
"4680",-65.7725,-33.2925,1981-10-27,0.831279291632247,55,"sisINTA"
"4681",-65.777222,-33.255,1981-10-28,0.845215097574213,66,"sisINTA"
"4687",-65.538333,-32.931111,2018-02-22,0.824933359088275,53,"sisINTA"
"4688",-66.103611,-33.2225,1981-05-21,0.962284971970082,51,"sisINTA"
"4689",-65.994444,-33.047778,1981-05-20,1.2689378363092,90,"sisINTA"
"469",-60.97703528,-34.31240274,1967-02-14,1.41113615880828,89,"sisINTA"
"4690",-65.714167,-33.141111,1981-10-29,1.08838854877053,54,"sisINTA"
"4691",-65.870556,-33.183889,1981-10-28,1.02983502265535,53,"sisINTA"
"4692",-65.864167,-33.238333,1981-10-28,1.16487419635867,48,"sisINTA"
"4699",-66.2246,-34.1057,1986-09-18,0.51503107394681,55,"sisINTA"
"470",-61.048587,-34.179059,1967-06-15,1.52477842586522,126,"sisINTA"
"4700",-66.4033,-34.953,1987-06-23,0.692047171994057,58,"sisINTA"
"4701",-66.3237,-34.812,1987-06-24,0.495265762425399,55,"sisINTA"
"4702",-66.2026,-34.143,1987-06-24,0.436966191916621,63,"sisINTA"
"4709",-66.1524,-34.266,1987-06-25,0.535278377551316,57,"sisINTA"
"471",-61.00549271,-34.24183042,1967-06-15,1.25112117205447,137,"sisINTA"
"4715",-65.970556,-33.354722,1981-05-12,0.413194011584371,60,"sisINTA"
"4716",-65.925833,-33.346389,1981-05-13,0.51920507989666,57,"sisINTA"
"4717",-66.3118,-33.4614,1987-11-05,0.649442380623519,85,"sisINTA"
"4718",-66.34,-33.9175,1987-11-05,0.559490793739136,64,"sisINTA"
"4719",-65.894722,-33.391944,1981-05-12,0.496220703125,50,"sisINTA"
"472",-61.13094754,-34.18938347,1967-06-15,2.04193516036651,122,"sisINTA"
"4720",-66.204,-33.5223,1987-11-05,0.506511992377784,53,"sisINTA"
"4721",-65.910556,-33.275556,1981-05-14,0.521147336354971,59,"sisINTA"
"4722",-66.341,-33.52,1987-11-06,0.450969123606288,57,"sisINTA"
"4723",-66.257,-33.5253,1987-11-10,1.36607489288615,47,"sisINTA"
"4724",-66.2231,-33.507,1987-11-10,0.503514806626148,50,"sisINTA"
"4725",-65.804167,-35.014167,1980-05-22,0.376709142755302,35,"sisINTA"
"473",-61.25010252,-34.22391805,1967-06-16,1.29963478323819,101,"sisINTA"
"474",-61.247223,-34.222221,1966-07-16,1.98296962752483,152,"sisINTA"
"475",-61.25164109,-34.22045443,1967-06-16,0.517829458145766,44,"sisINTA"
"4755",-66.1647,-33.4824,1987-11-10,0.520914515427337,74,"sisINTA"
"4756",-66.193,-33.4617,1987-11-17,1.01284115538251,125,"sisINTA"
"4757",-66.183333,-33.521667,1981-07-17,0.675272637033769,53,"sisINTA"
"476",-60.995909,-34.134741,1967-07-14,1.66389830938461,235,"sisINTA"
"4760",-66.111944,-33.388611,1981-06-10,0.428687707179695,68,"sisINTA"
"4762",-66.087778,-33.4325,1981-06-10,0.535023682741029,55,"sisINTA"
"4763",-65.679722,-33.346667,1981-10-27,0.336446717930881,225,"sisINTA"
"4767",-65.671667,-33.454167,1982-06-22,0.388565496991569,46,"sisINTA"
"4768",-65.623056,-33.433889,1983-03-25,0.701672293812722,62,"sisINTA"
"477",-60.803312,-34.024686,1966-05-10,1.8641691829775,150,"sisINTA"
"4771",-54.316027,-25.680007,1988-04-26,0.952958548255947,100,"sisINTA"
"4775",-65.831667,-35.016667,1980-05-22,0.159888419216032,38,"sisINTA"
"4777",-65.826389,-35.136944,1980-05-22,0.277301488833747,30,"sisINTA"
"478",-60.882545,-34.003694,1966-05-10,1.9091780973175,150,"sisINTA"
"4786",-66.336111,-32.530278,1993-08-19,0.893283011563905,90,"sisINTA"
"4788",-65.170833,-34.099444,1980-05-15,0.520890173392709,58,"sisINTA"
"4789",-65.283611,-34.071389,1980-05-15,0.470060042009145,53,"sisINTA"
"479",-60.915544,-34.07749,1966-05-11,1.8945538779047,180,"sisINTA"
"4791",-65.315556,-34.803056,1979-03-29,0.210689072791758,37,"sisINTA"
"4792",-65.142222,-34.563056,1979-10-10,0.457913848830796,100,"sisINTA"
"4793",-65.142222,-34.458056,1979-10-10,0.362402011793271,36,"sisINTA"
"4795",-54.583516,-26.175898,1988-04-23,0.842155540625882,175,"sisINTA"
"4796",-65.359167,-33.135,1982-11-16,0.721690774299554,48,"sisINTA"
"4797",-65.284167,-33.109444,NA,0.978926777549469,56,"sisINTA"
"4798",-55.783072,-27.983958,1985-11-26,4.42842553842286,64,"sisINTA"
"4799",-65.198611,-33.085,1982-11-17,1.25873213508921,62,"sisINTA"
"480",-60.920338,-34.059961,1966-05-11,1.8341842210254,150,"sisINTA"
"4800",-65.235,-33.107778,1982-11-17,0.939643786160766,64,"sisINTA"
"4801",-65.359722,-33.141389,1982-11-17,0.901680662574735,50,"sisINTA"
"4802",-55.740393,-27.484441,1988-05-21,1.44463265510887,160,"sisINTA"
"4803",-65.368333,-33.145,1982-11-17,1.14406904325249,80,"sisINTA"
"4806",-65.128889,-33.133056,1982-12-07,1.01,50,"sisINTA"
"4808",-54.493141,-26.968259,1988-03-28,1.86983852895244,150,"sisINTA"
"4809",-65.087222,-32.944444,1982-11-09,0.645319481645821,45,"sisINTA"
"481",-60.77651933,-34.04764369,1966-05-11,2.02945136619731,125,"sisINTA"
"4810",-65.1425,-34.396667,1979-10-10,0.31894540942928,160,"sisINTA"
"4811",-65.258889,-34.461944,1979-10-10,0.648734401833392,60,"sisINTA"
"4812",-65.383056,-34.062222,1979-11-19,0.31123578154123,130,"sisINTA"
"4813",-65.315556,-35.019722,1979-03-28,0.374455631988737,134,"sisINTA"
"4814",-65.197222,-34.926944,1979-03-29,0.294004765395894,34,"sisINTA"
"4815",-65.233889,-34.963889,1979-03-29,0.118604990031735,55,"sisINTA"
"4816",-65.371667,-34.839722,1979-03-29,0.592730600191635,48,"sisINTA"
"4817",-65.268611,-34.836389,1979-03-29,0.455254854368932,40,"sisINTA"
"4818",-65.315556,-34.803056,1979-03-29,0.210689072791758,37,"sisINTA"
"4819",-65.040833,-32.9025,1982-11-09,1.63769381446093,50,"sisINTA"
"482",-60.836113,-34.01389,1967-07-14,1.72131744865926,200,"sisINTA"
"4820",-65.049444,-32.941944,1982-11-09,0.908954787909576,43,"sisINTA"
"4821",-65.064444,-33.050833,1982-11-09,1.77703557253664,138,"sisINTA"
"4822",-65.222778,-32.918333,1982-11-17,0.603278693909681,55,"sisINTA"
"4823",-60.085278,-33.016667,1982-11-18,0.867421598205815,135,"sisINTA"
"4824",-65.305556,-33.918889,1980-05-12,0.599463336933702,76,"sisINTA"
"4825",-65.171667,-33.045,1982-11-18,1.17060436969168,164,"sisINTA"
"4826",-65.379167,-33.979167,1980-05-12,0.456218170741137,140,"sisINTA"
"4827",-65.251944,-34.325,1980-05-12,0.440108768655183,59,"sisINTA"
"4828",-54.708714,-26.5699,1988-03-23,0.982169472340505,115,"sisINTA"
"4829",-54.946316,-27.685799,1987-03-23,1.11004054273517,46,"sisINTA"
"483",-60.60356157,-34.14400388,1966-04-21,1.92388139450655,145,"sisINTA"
"4830",-55.728053,-27.941784,1985-11-15,1.44804881268381,44,"sisINTA"
"4831",-54.670924,-27.135128,1988-03-21,1.26953545334309,148,"sisINTA"
"4832",-54.169006,-26.803634,1988-03-25,0.73623763531355,123,"sisINTA"
"4833",-54.272781,-26.158201,1988-07-12,1.36770907482446,95,"sisINTA"
"4834",-54.936214,-26.833653,1988-04-26,0.825231496068992,100,"sisINTA"
"4835",-54.662534,-26.808404,1988-06-14,1.50940393060755,130,"sisINTA"
"4836",-55.705557,-27.545567,1988-05-21,1.47,26,"sisINTA"
"4837",-54.401192,-26.398945,1988-04-21,0.345403225806452,30,"sisINTA"
"4838",-54.470369,-26.554561,1988-03-22,1.54532908704883,26,"sisINTA"
"4839",-55.890581,-27.45849,1985-11-13,1.88830190695652,73,"sisINTA"
