"ID","X","Y","Date","OCSKGM","Source","type","top","bottom"
"520",-60.31493389,-34.26433525,1966-05-18 00:00:00,9.37125438217531,"sisINTA","SP",0,30
"521",-60.36925968,-34.03761451,1965-11-25 00:00:00,4.90589425527121,"sisINTA","SP",0,30
"523",-60.38972005,-34.23602184,1966-05-19 00:00:00,6.2125469254554,"sisINTA","SP",0,30
"524",-60.02437781,-34.31009494,1967-04-22 00:00:00,10.1058419367313,"sisINTA","SP",0,30
"525",-59.91536601,-34.0350882,1965-11-12 00:00:00,7.03536326867093,"sisINTA","SP",0,30
"526",-59.91942581,-34.05901738,1965-11-13 00:00:00,7.27537385274103,"sisINTA","SP",0,30
"528",-60.11647987,-34.0313028,1967-02-16 00:00:00,8.25036831787392,"sisINTA","SP",0,30
"530",-59.758929,-34.12193,1965-11-17 00:00:00,8.2378820753113,"sisINTA","SP",0,30
"533",-59.86313297,-34.02333124,1965-11-19 00:00:00,6.06788867978972,"sisINTA","SP",0,30
"534",-59.614768,-34.130924,1965-10-01 00:00:00,9.30899696507525,"sisINTA","SP",0,30
"535",-59.64195943,-34.11335951,1965-10-01 00:00:00,10.0532059623341,"sisINTA","SP",0,30
"536",-59.56864563,-34.01058858,1965-11-11 00:00:00,9.74102874809891,"sisINTA","SP",0,30
"537",-60.23163977,-34.09554793,1967-02-16 00:00:00,8.22786561417808,"sisINTA","SP",0,30
"538",-59.65496516,-34.03201883,1965-11-11 00:00:00,7.885319837438,"sisINTA","SP",0,30
"539",-59.78598006,-34.31818151,1965-10-22 00:00:00,6.34193181103154,"sisINTA","SP",0,30
"540",-59.927478,-34.257087,1965-10-25 00:00:00,6.87400065060669,"sisINTA","SP",0,30
"541",-59.922508,-34.260505,1965-10-25 00:00:00,9.06109360194765,"sisINTA","SP",0,30
"543",-60.23586369,-34.04781894,1967-02-16 00:00:00,9.25442087545493,"sisINTA","SP",0,30
"545",-59.986628,-34.267723,1965-10-25 00:00:00,9.21632095060147,"sisINTA","SP",0,30
"549",-59.630462,-34.110567,1965-11-11 00:00:00,7.131122412222,"sisINTA","SP",0,30
"550",-59.611108,-34.222223,1965-10-05 00:00:00,9.19854773094054,"sisINTA","SP",0,30
"553",-59.96857566,-34.18337289,1965-10-26 00:00:00,9.35467480447608,"sisINTA","SP",0,30
"554",-59.974405,-34.186155,1965-10-26 00:00:00,7.54833476236476,"sisINTA","SP",0,30
"555",-59.620834,-34.252087,1965-10-06 00:00:00,9.48003727298938,"sisINTA","SP",0,30
"556",-59.731525,-34.218304,1965-10-06 00:00:00,10.1336487693594,"sisINTA","SP",0,30
"558",-59.5753112,-34.29605537,1965-10-08 00:00:00,9.38544575892091,"sisINTA","SP",0,30
"560",-59.655537,-34.291656,1965-10-08 00:00:00,8.28111652898238,"sisINTA","SP",0,30
"561",-59.607243,-34.313772,1965-10-21 00:00:00,7.8402136699052,"sisINTA","SP",0,30
"565",-59.729167,-34.218056,1965-10-07 00:00:00,7.20068531115129,"sisINTA","SP",0,30
"568",-59.784722,-34.078332,1965-11-16 00:00:00,8.08793953086988,"sisINTA","SP",0,30
"570",-59.463052,-34.134321,1965-10-29 00:00:00,8.76854426130734,"sisINTA","SP",0,30
"572",-59.471824,-34.017946,1965-11-02 00:00:00,7.06060487812941,"sisINTA","SP",0,30
"573",-59.253345,-34.077622,1965-11-02 00:00:00,6.31221414294219,"sisINTA","SP",0,30
"575",-59.194225,-34.04984,1965-10-26 00:00:00,4.81792046621405,"sisINTA","SP",0,30
"576",-59.19287274,-34.05252644,1965-10-26 00:00:00,7.33393930776835,"sisINTA","SP",0,30
"577",-59.021021,-34.151933,1965-10-27 00:00:00,9.15663785931893,"sisINTA","SP",0,30
"578",-59.09023737,-34.1168584,1965-10-28 00:00:00,7.1354315449467,"sisINTA","SP",0,30
"581",-59.333637,-34.301808,1965-09-16 00:00:00,9.79251492147918,"sisINTA","SP",0,30
"582",-59.147222,-34.091667,1965-09-16 00:00:00,7.79468324719177,"sisINTA","SP",0,30
"587",-59.231193,-34.221606,1965-10-06 00:00:00,9.16829553500038,"sisINTA","SP",0,30
"589",-59.077971,-34.270611,1965-09-29 00:00:00,12.1293164140585,"sisINTA","SP",0,30
"590",-59.119445,-34.246387,1965-09-29 00:00:00,10.615551629137,"sisINTA","SP",0,30
"592",-61.033332,-34.466665,1966-11-11 00:00:00,4.15560732285965,"sisINTA","SP",0,30
"593",-61.034604,-34.358784,1967-06-22 00:00:00,9.32703539839173,"sisINTA","SP",0,30
"594",-61.188889,-34.351667,1967-05-15 00:00:00,8.82553201547386,"sisINTA","SP",0,30
"597",-61.10739513,-34.35310858,1967-05-12 00:00:00,7.46986774373647,"sisINTA","SP",0,30
"598",-61.04382497,-34.43265218,1967-05-17 00:00:00,5.4897292419814,"sisINTA","SP",0,30
"599",-61.02014205,-34.42771398,1967-05-17 00:00:00,13.9661718645019,"sisINTA","SP",0,30
"601",-60.13337136,-34.74472597,1968-05-21 00:00:00,5.38349531756254,"sisINTA","SP",0,30
"602",-60.19985996,-34.73847381,1968-05-21 00:00:00,9.42382415978975,"sisINTA","SP",0,30
"603",-60.167802,-34.768502,1968-05-22 00:00:00,6.75563282583685,"sisINTA","SP",0,30
"604",-60.025805,-34.695543,1968-05-22 00:00:00,7.58347989403928,"sisINTA","SP",0,30
"607",-61.09190419,-34.43609935,1967-05-17 00:00:00,4.76580600997529,"sisINTA","SP",0,30
"608",-61.08647243,-34.41485734,1967-05-17 00:00:00,6.35355781544142,"sisINTA","SP",0,30
"609",-61.085557,-34.413887,1967-05-17 00:00:00,4.00309729468933,"sisINTA","SP",0,30
"610",-61.833333,-34.529167,1967-05-16 00:00:00,5.23487276043572,"sisINTA","SP",0,30
"618",-61.485556,-34.515833,1979-11-15 00:00:00,8.75568978674547,"sisINTA","SP",0,30
"619",-60.787521,-34.415917,1966-11-15 00:00:00,6.53215709706184,"sisINTA","SP",0,30
"620",-60.95541144,-34.49505353,1966-11-15 00:00:00,6.4028184081008,"sisINTA","SP",0,30
"621",-60.95378346,-34.49645893,1966-11-15 00:00:00,7.35020089507479,"sisINTA","SP",0,30
"622",-60.96969885,-34.40872666,1966-11-17 00:00:00,7.67381480025734,"sisINTA","SP",0,30
"623",-60.941235,-34.38138,1966-11-17 00:00:00,9.71656406765277,"sisINTA","SP",0,30
"624",-60.786166,-34.470979,1966-11-24 00:00:00,3.81392243706242,"sisINTA","SP",0,30
"625",-60.771124,-34.373754,1966-11-17 00:00:00,5.5841256800049,"sisINTA","SP",0,30
"626",-60.88312025,-34.3764133,1966-11-18 00:00:00,8.57917934563641,"sisINTA","SP",0,30
"627",-60.861111,-34.35778,1966-11-18 00:00:00,8.00102112323046,"sisINTA","SP",0,30
"628",-60.84564581,-34.46061772,1966-11-24 00:00:00,9.19876819732363,"sisINTA","SP",0,30
"629",-60.786961,-34.47279,1966-11-24 00:00:00,11.4172267005112,"sisINTA","SP",0,30
"631",-60.646859,-34.369435,1967-03-15 00:00:00,9.48936693072257,"sisINTA","SP",0,30
"634",-60.691988,-34.368723,1967-03-15 00:00:00,9.01295772337643,"sisINTA","SP",0,30
"638",-60.716431,-34.452307,1967-03-15 00:00:00,8.30947539845464,"sisINTA","SP",0,30
"640",-60.523094,-34.44457,1967-03-16 00:00:00,9.49146499887859,"sisINTA","SP",0,30
"641",-60.74173192,-34.46225695,1967-03-17 00:00:00,8.35305269149904,"sisINTA","SP",0,30
"642",-60.547299,-34.38383,1967-03-17 00:00:00,8.07896608610008,"sisINTA","SP",0,30
"643",-60.55255454,-34.38375205,1967-03-17 00:00:00,6.92374477066148,"sisINTA","SP",0,30
"645",-60.715833,-34.57,1966-08-19 00:00:00,8.65183371234542,"sisINTA","SP",0,30
"646",-60.706122,-34.524782,1966-08-19 00:00:00,10.8456357800035,"sisINTA","SP",0,30
"647",-60.658483,-34.519739,1966-08-19 00:00:00,10.7536183399653,"sisINTA","SP",0,30
"648",-60.585537,-34.620401,1966-08-20 00:00:00,10.6537232939382,"sisINTA","SP",0,30
"650",-60.612053,-34.571131,1966-08-20 00:00:00,10.3418345181868,"sisINTA","SP",0,30
"653",-60.556123,-34.538313,1966-08-22 00:00:00,10.1347079422236,"sisINTA","SP",0,30
"654",-60.622159,-34.519686,1966-08-22 00:00:00,11.0535660412733,"sisINTA","SP",0,30
"655",-60.717251,-34.61465,1966-08-29 00:00:00,7.40168062206228,"sisINTA","SP",0,30
"656",-60.57679,-34.563961,1966-08-29 00:00:00,7.78065042442718,"sisINTA","SP",0,30
"657",-60.351372,-34.375093,1966-08-23 00:00:00,7.80149514181044,"sisINTA","SP",0,30
"658",-60.32827,-34.387746,1966-08-23 00:00:00,11.2999751159796,"sisINTA","SP",0,30
"659",-60.476638,-34.384941,1966-08-24 00:00:00,10.7785689122966,"sisINTA","SP",0,30
"660",-60.424783,-34.431011,1966-08-24 00:00:00,10.1782178171923,"sisINTA","SP",0,30
"661",-60.379142,-34.484481,1966-08-25 00:00:00,6.35868883137269,"sisINTA","SP",0,30
"663",-60.341247,-34.478742,1966-08-26 00:00:00,12.2075907637707,"sisINTA","SP",0,30
"664",-60.476266,-34.498758,1966-08-26 00:00:00,12.0482111728459,"sisINTA","SP",0,30
"665",-60.076448,-34.48532,1966-07-05 00:00:00,11.6582715148139,"sisINTA","SP",0,30
"666",-60.108278,-34.497907,1966-07-05 00:00:00,11.4954269726314,"sisINTA","SP",0,30
"667",-60.052906,-34.44913,1966-07-06 00:00:00,6.12144880406613,"sisINTA","SP",0,30
"669",-60.009888,-34.422211,1966-07-07 00:00:00,11.13037869906,"sisINTA","SP",0,30
"671",-60.22172825,-34.40082141,1966-07-08 00:00:00,10.9879990624865,"sisINTA","SP",0,30
"672",-69.1694,-33.78533,2014-04-08 00:00:00,2.19091299048221,"sisINTA","SP",0,30
"673",-60.064831,-34.385893,1966-07-08 00:00:00,6.30662645750738,"sisINTA","SP",0,30
"674",-60.200985,-34.469413,1966-10-18 00:00:00,6.65665661080064,"sisINTA","SP",0,30
"676",-69.19111,-33.871111,2014-04-08 00:00:00,1.32253883160389,"sisINTA","SP",0,30
"677",-60.17686808,-34.3592482,1966-10-18 00:00:00,6.30299726518189,"sisINTA","SP",0,30
"681",-60.370127,-34.53955,1966-06-08 00:00:00,12.9257910374296,"sisINTA","SP",0,30
"682",-60.428006,-34.540113,1966-06-09 00:00:00,11.2815533393786,"sisINTA","SP",0,30
"683",-60.423665,-34.52091,1966-01-09 00:00:00,9.36049872060127,"sisINTA","SP",0,30
"684",-60.267129,-34.659053,1966-06-10 00:00:00,11.8984601645307,"sisINTA","SP",0,30
"685",-60.287776,-34.563524,1966-06-11 00:00:00,6.40419026495281,"sisINTA","SP",0,30
"686",-60.272778,-34.535278,1966-06-11 00:00:00,13.4824901694597,"sisINTA","SP",0,30
"692",-61.126389,-33.722222,1967-03-29 00:00:00,9.11519076475854,"sisINTA","SP",0,30
"697",-61.0375,-33.683333,1967-03-28 00:00:00,8.75023216007045,"sisINTA","SP",0,30
"701",-60.919444,-33.773611,1967-04-25 00:00:00,5.27304173721344,"sisINTA","SP",0,30
"708",-61.0375,-33.683333,1967-04-21 00:00:00,10.2633750432743,"sisINTA","SP",0,30
"710",-60.943056,-33.75,1967-04-21 00:00:00,9.15445867030405,"sisINTA","SP",0,30
"711",-60.913889,-33.768056,1967-04-22 00:00:00,7.90811792855713,"sisINTA","SP",0,30
"712",-59.896362,-34.425196,1966-09-12 00:00:00,11.1681348779831,"sisINTA","SP",0,30
"715",-60.808333,-33.754167,1967-04-23 00:00:00,4.89929398720964,"sisINTA","SP",0,30
"719",-59.984731,-34.488124,1966-09-12 00:00:00,11.5631446409293,"sisINTA","SP",0,30
"720",-59.91694,-34.451322,1966-09-13 00:00:00,14.3600034033262,"sisINTA","SP",0,30
"722",-59.913889,-34.451389,1966-09-13 00:00:00,8.16074403849797,"sisINTA","SP",0,30
"723",-59.651038,-34.393061,1965-10-14 00:00:00,9.98320704662058,"sisINTA","SP",0,30
"724",-59.767227,-34.415008,1966-09-13 00:00:00,13.4979291589653,"sisINTA","SP",0,30
"725",-59.989859,-34.356536,1966-09-14 00:00:00,6.05729347731402,"sisINTA","SP",0,30
"726",-59.993054,-34.358303,1966-09-14 00:00:00,12.881752091861,"sisINTA","SP",0,30
"727",-59.931289,-34.337122,1966-09-14 00:00:00,11.9479211479932,"sisINTA","SP",0,30
"728",-59.649532,-34.393008,1965-10-14 00:00:00,7.44392666563296,"sisINTA","SP",0,30
"729",-59.677933,-34.47029,1966-03-23 00:00:00,12.0333159620921,"sisINTA","SP",0,30
"730",-60.580025,-33.76638,1966-05-15 00:00:00,9.90562170070179,"sisINTA","SP",0,30
"733",-59.69468,-34.409728,1965-10-14 23:00:00,8.37430254783074,"sisINTA","SP",0,30
"739",-59.696871,-34.408638,1965-10-16 00:00:00,7.37364769898312,"sisINTA","SP",0,30
"740",-59.575663,-34.380442,1965-10-16 00:00:00,11.7174818734485,"sisINTA","SP",0,30
"744",-60.586111,-33.972222,1969-08-10 00:00:00,8.57043189871496,"sisINTA","SP",0,30
"745",-59.726729,-34.402642,1965-10-21 00:00:00,10.4710010623298,"sisINTA","SP",0,30
"746",-59.658224,-34.349402,1965-10-08 00:00:00,8.36293526915768,"sisINTA","SP",0,30
"747",-59.92853,-34.616769,1966-10-20 00:00:00,10.9007098529569,"sisINTA","SP",0,30
"749",-59.900825,-34.643887,1966-10-24 00:00:00,3.72471728653466,"sisINTA","SP",0,30
"750",-59.851762,-34.526684,1967-04-12 00:00:00,9.08204611187077,"sisINTA","SP",0,30
"751",-59.670825,-34.582587,1966-03-26 00:00:00,3.2240394072674,"sisINTA","SP",0,30
"752",-59.663309,-34.487985,1966-03-24 00:00:00,10.8161265215937,"sisINTA","SP",0,30
"753",-59.531335,-34.561701,1966-03-27 00:00:00,6.8991540776745,"sisINTA","SP",0,30
"754",-59.619052,-34.639501,1966-09-15 00:00:00,9.67185469676861,"sisINTA","SP",0,30
"755",-59.69,-34.5425,1966-03-25 00:00:00,6.13768940357944,"sisINTA","SP",0,30
"756",-60.554167,-33.951389,1969-09-19 00:00:00,6.15260744283805,"sisINTA","SP",0,30
"759",-60.668056,-33.863889,1966-05-24 00:00:00,7.08446377790151,"sisINTA","SP",0,30
"761",-59.355026,-34.490808,1965-11-22 00:00:00,7.19551946376719,"sisINTA","SP",0,30
"764",-59.345018,-34.443696,1965-11-25 00:00:00,8.73181768531253,"sisINTA","SP",0,30
"765",-59.30128,-34.368464,1965-11-26 00:00:00,11.5322882033894,"sisINTA","SP",0,30
"769",-59.383335,-34.43333,1965-12-01 00:00:00,8.53193353748306,"sisINTA","SP",0,30
"770",-59.485464,-34.342537,1965-11-26 00:00:00,10.2328100715252,"sisINTA","SP",0,30
"774",-59.476242,-34.399342,1967-04-24 00:00:00,9.28335339101371,"sisINTA","SP",0,30
"775",-59.474352,-34.397301,1967-04-26 00:00:00,7.19384878834991,"sisINTA","SP",0,30
"776",-59.349999,-34.416667,1967-04-25 00:00:00,6.22972018323355,"sisINTA","SP",0,30
"778",-59.6675,-34.536111,1966-07-14 00:00:00,8.19696675858881,"sisINTA","SP",0,30
"782",-59.336794,-34.436062,1967-04-25 00:00:00,11.1996127299909,"sisINTA","SP",0,30
"784",-59.273543,-34.409376,1967-04-26 00:00:00,6.1073600615958,"sisINTA","SP",0,30
"787",-59.149722,-34.571111,1965-11-22 00:00:00,8.85044171484522,"sisINTA","SP",0,30
"788",-59.490504,-34.521195,1967-03-27 00:00:00,8.47478802787436,"sisINTA","SP",0,30
"789",-59.356781,-34.580471,1965-11-24 00:00:00,5.96165412082935,"sisINTA","SP",0,30
"790",-59.317413,-34.542048,1965-11-24 00:00:00,9.3651087186071,"sisINTA","SP",0,30
"791",-59.116519,-34.42209,1965-11-26 00:00:00,8.82297106735378,"sisINTA","SP",0,30
"794",-59.190417,-34.46646,1965-11-21 00:00:00,10.0236624257115,"sisINTA","SP",0,30
"797",-60.052778,-33.680556,1966-07-15 00:00:00,9.17139132261238,"sisINTA","SP",0,30
"802",-60.336111,-33.895833,1966-04-20 00:00:00,8.3466736799693,"sisINTA","SP",0,30
"803",-59.404565,-34.619332,1965-11-19 00:00:00,6.9800595608492,"sisINTA","SP",0,30
"804",-59.466528,-34.619332,1965-11-19 00:00:00,12.4784955235059,"sisINTA","SP",0,30
"838",-61.411111,-33.977778,1969-10-22 00:00:00,6.41007791131275,"sisINTA","SP",0,30
"845",-61.665833,-33.969167,1966-10-12 00:00:00,10.8927682444924,"sisINTA","SP",0,30
"847",-61.466667,-33.908333,1969-10-21 00:00:00,7.67772890687759,"sisINTA","SP",0,30
"848",-61.2625,-33.683333,1967-05-18 00:00:00,6.41601603333212,"sisINTA","SP",0,30
"849",-61.375,-30.761111,1969-10-22 00:00:00,7.67093693242204,"sisINTA","SP",0,30
"850",-61.361111,-33.773611,1967-05-20 00:00:00,8.32182770672968,"sisINTA","SP",0,30
"860",-60.833333,-34.655556,1966-11-11 00:00:00,8.26959618708401,"sisINTA","SP",0,30
"861",-58.299041,-31.334359,1977-09-22 00:00:00,10.7515701845117,"sisINTA","SP",0,30
"870",-60.206667,-34.601389,1966-10-17 00:00:00,9.6955346758284,"sisINTA","SP",0,30
"874",-60.271667,-34.628333,1966-10-19 00:00:00,5.93329377841142,"sisINTA","SP",0,30
"882",-60.542036,-32.204419,2012-11-28 00:00:00,9.13262597483641,"sisINTA","SP",0,30
"896",-61.197222,-34.978056,1979-06-28 00:00:00,5.39640972182925,"sisINTA","SP",0,30
"A. Viz-28.614639-62.932833",-62.932833,-28.614639,2013-01-01 00:00:00,5.37705107121767,"A. Vizgarra, L. Mas, Adrian Massa","SP",0,30
"A. Viz-28.616028-62.925833",-62.925833,-28.616028,2013-01-01 00:00:00,6.91422234087249,"A. Vizgarra, L. Mas, Adrian Massa","SP",0,30
"A. Viz-28.618056-62.933083",-62.933083,-28.618056,2013-01-01 00:00:00,6.57281432811382,"A. Vizgarra, L. Mas, Adrian Massa","SP",0,30
"A. Viz-28.622889-62.93175",-62.93175,-28.622889,2013-01-01 00:00:00,5.12433204063869,"A. Vizgarra, L. Mas, Adrian Massa","SP",0,30
"A. Viz-28.642632-62.912098",-62.912098,-28.642632,2013-01-01 00:00:00,4.89225174737393,"A. Vizgarra, L. Mas, L. Bolañez, M. Linch, D. Salas ","SP",0,30
"A. Viz-29.210203-62.344744",-62.344744,-29.210203,2014-01-01 00:00:00,9.08322176024581,"A. Vizgarra, G. Gerlero, Ursula Wolf, Liliana Clausen ","SP",0,30
"A. Viz-29.210594-62.353572",-62.353572,-29.210594,2014-01-01 00:00:00,5.69555422731488,"A. Vizgarra, G. Gerlero, Ursula Wolf, Liliana Clausen ","SP",0,30
"A. Viz-29.210881-62.352308",-62.352308,-29.210881,2014-01-01 00:00:00,5.08364228296909,"A. Vizgarra, G. Gerlero, Ursula Wolf, Liliana Clausen ","SP",0,30
"A. Viz-29.211094-62.350858",-62.350858,-29.211094,2014-01-01 00:00:00,4.94265982849818,"A. Vizgarra, G. Gerlero, Ursula Wolf, Liliana Clausen ","SP",0,30
"A. Viz-29.211114-62.349283",-62.349283,-29.211114,2014-01-01 00:00:00,6.30206112315433,"A. Vizgarra, G. Gerlero, Ursula Wolf, Liliana Clausen ","SP",0,30
"A. Viz-29.212094-62.345281",-62.345281,-29.212094,2014-01-01 00:00:00,6.87873833489727,"A. Vizgarra, G. Gerlero, Ursula Wolf, Liliana Clausen ","SP",0,30
"A. Viz-29.213647-62.343153",-62.343153,-29.213647,2014-01-01 00:00:00,6.09956445297038,"A. Vizgarra, G. Gerlero, Ursula Wolf, Liliana Clausen ","SP",0,30
"A. Viz-29.214769-62.352594",-62.352594,-29.214769,2014-01-01 00:00:00,5.68104488342933,"A. Vizgarra, G. Gerlero, Ursula Wolf, Liliana Clausen ","SP",0,30
"A. Viz-29.214772-62.348342",-62.348342,-29.214772,2014-01-01 00:00:00,5.20870158618681,"A. Vizgarra, G. Gerlero, Ursula Wolf, Liliana Clausen ","SP",0,30
"A. Viz-29.214967-62.354883",-62.354883,-29.214967,2014-01-01 00:00:00,5.87755065506771,"A. Vizgarra, G. Gerlero, Ursula Wolf, Liliana Clausen ","SP",0,30
"A. Viz-29.215019-62.350675",-62.350675,-29.215019,2014-01-01 00:00:00,6.5151881339318,"A. Vizgarra, G. Gerlero, Ursula Wolf, Liliana Clausen ","SP",0,30
"Alfred-24.131248-60.694295",-60.694295,-24.131248,1986-01-01 00:00:00,13.7632006880394,"Alfredo Peralta","SP",0,30
"Alfred-24.268032-60.690262",-60.690262,-24.268032,1986-01-01 00:00:00,3.76676621068071,"Alfredo Peralta","SP",0,30
"Alfred-24.729641-58.867693",-58.867693,-24.729641,1986-01-01 00:00:00,3.51109703263883,"Alfredo Peralta","SP",0,30
"Alfred-24.808252-60.674411",-60.674411,-24.808252,1986-01-01 00:00:00,9.93605450537471,"Alfredo Peralta","SP",0,30
"Alfred-24.902689-59.164124",-59.164124,-24.902689,1986-01-01 00:00:00,10.0686766070083,"Alfredo Peralta","SP",0,30
"Alfred-24.921114-59.571355",-59.571355,-24.921114,1986-01-01 00:00:00,11.5140994084347,"Alfredo Peralta","SP",0,30
"Alfred-24.93566-60.780763",-60.780763,-24.93566,1986-01-01 00:00:00,10.70591137429,"Alfredo Peralta","SP",0,30
"Alfred-24.948937-59.587756",-59.587756,-24.948937,1986-01-01 00:00:00,8.33140839775841,"Alfredo Peralta","SP",0,30
"Alfred-25.001063-58.481521",-58.481521,-25.001063,1986-01-01 00:00:00,11.9145526229359,"Alfredo Peralta","SP",0,30
"Alfred-25.007285-60.862646",-60.862646,-25.007285,1986-01-01 00:00:00,3.01705094232962,"Alfredo Peralta","SP",0,30
"Alfred-25.03187-58.820693",-58.820693,-25.03187,1986-01-01 00:00:00,7.91230696266345,"Alfredo Peralta","SP",0,30
"Alfred-25.064389-58.543197",-58.543197,-25.064389,1986-01-01 00:00:00,7.61914331882977,"Alfredo Peralta","SP",0,30
"Alfred-25.088235-59.747447",-59.747447,-25.088235,1986-01-01 00:00:00,5.73129942154036,"Alfredo Peralta","SP",0,30
"Alfred-25.149564-59.679326",-59.679326,-25.149564,1986-01-01 00:00:00,7.34976330294286,"Alfredo Peralta","SP",0,30
"Alfred-25.26115-58.461532",-58.461532,-25.26115,1986-01-01 00:00:00,5.90783208304272,"Alfredo Peralta","SP",0,30
"Alfred-25.539815-58.950051",-58.950051,-25.539815,1986-01-01 00:00:00,18.641693280677,"Alfredo Peralta","SP",0,30
"Amanda-25.845511-63.674381",-63.674381,-25.845511,2013-01-01 00:00:00,8.83669730213011,"Amanda Vizgarra y Ursula Wolf","SP",0,30
"Amanda-26.448864-61.907375",-61.907375,-26.448864,2013-01-01 00:00:00,11.0020292002969,"Amanda Vizgarra y Laura Mas","SP",0,30
"Amanda-27.276975-62.694311",-62.694311,-27.276975,2014-01-01 00:00:00,4.67444871005947,"Amanda Vizgarra, Ursula Wolf, Liliana Clausen y Luciana Calsina","SP",0,30
"Amanda-27.278011-62.694342",-62.694342,-27.278011,2014-01-01 00:00:00,4.67444871005947,"Amanda Vizgarra, Ursula Wolf, Liliana Clausen y Luciana Calsina","SP",0,30
"Amanda-27.279147-62.694275",-62.694275,-27.279147,2014-01-01 00:00:00,5.12300714415364,"Amanda Vizgarra, Ursula Wolf, Liliana Clausen y Luciana Calsina","SP",0,30
"Amanda-27.280561-62.694453",-62.694453,-27.280561,2014-01-01 00:00:00,5.12300714415364,"Amanda Vizgarra, Ursula Wolf, Liliana Clausen y Luciana Calsina","SP",0,30
"Amanda-27.68905-62.518472",-62.518472,-27.68905,2013-01-01 00:00:00,6.61535170481648,"Amanda Vizgarra, Laura Mas y Anabell Lozano ","SP",0,30
"C-1 UNS",-62.47,-39.63555556,1983-01-01 00:00:00,1.89544018613844,"Godagnone","SP",0,30
"C-1/1050 PD",-58.05277778,-35.03277778,1983-01-01 00:00:00,9.81362070228577,"Godagnone","SP",0,30
"C-10 LR",-66.58333333,-29.41666667,1985-01-01 00:00:00,2.41497882708682,"Godagnone","SP",0,30
"C-10/1391",-58.73833333,-37.90333333,1983-01-01 00:00:00,18.2248207858952,"Godagnone","SP",0,30
"C-100 CB",-62.96666667,-32.13333333,2003-01-01 00:00:00,7.10086742173957,"Godagnone","SP",0,30
"C-100 RP",-60.37833333,-37.97833333,1983-01-01 00:00:00,10.4192398964878,"Godagnone","SP",0,30
"C-101 LR",-66.8,-28.51666667,1985-01-01 00:00:00,2.41008708356662,"Godagnone","SP",0,30
"C-101 RP",-63.24361111,-39.98472222,1983-01-01 00:00:00,2.24124703196071,"Godagnone","SP",0,30
"C-102 NQ",-69.8,-39.11666667,1987-01-01 00:00:00,1.79988156016043,"Godagnone","SP",0,30
"C-105 LR",-66.53333333,-31.56666667,1985-01-01 00:00:00,3.01740221748916,"Godagnone","SP",0,30
"C-106 SC",-71.73333333,-51.46833333,1988-01-01 00:00:00,7.14229356754346,"Godagnone","SP",0,30
"C-107 DE",-58.79333333,-33.83666667,1980-01-01 00:00:00,26.6587576749206,"Godagnone","SP",0,30
"C-108 LR",-66.65,-31.85,1985-01-01 00:00:00,4.32932012210579,"Godagnone","SP",0,30
"C-108 SC",-71.14166667,-51.99277778,1987-01-01 00:00:00,11.6570534805377,"Godagnone","SP",0,30
"C-11 LP",-68.21666667,-37.55,1977-01-01 00:00:00,1.1327351841003,"Godagnone","SP",0,30
"C-11 LR",-66.58333333,-29.41666667,1988-01-01 00:00:00,3.18891661660112,"Godagnone","SP",0,30
"C-11 RP",-63.27777778,-36.60277778,1980-01-01 00:00:00,3.64432959731144,"Godagnone","SP",0,30
"C-11 SC",-70.68166667,-46.17833333,1987-01-01 00:00:00,5.17150570470958,"Godagnone","SP",0,30
"C-110 RP",-62.79888889,-40.45861111,1983-01-01 00:00:00,3.28237584710769,"Godagnone","SP",0,30
"C-110 SC",-68.38,-52.32333333,1987-01-01 00:00:00,9.56709660026862,"Godagnone","SP",0,30
"C-111 CB",-63.45,-34.23333333,2003-01-01 00:00:00,3.39704163481493,"Godagnone","SP",0,30
"C-111 RP",-62.58277778,-40.05055556,1983-01-01 00:00:00,1.9782326085763,"Godagnone","SP",0,30
"C-111 SC",-68.64,-52.28166667,1987-01-01 00:00:00,4.22478536562681,"Godagnone","SP",0,30
"C-114 CB",-64.51666667,-32.86666667,1988-01-01 00:00:00,1.73423314632818,"Godagnone","SP",0,30
"C-114 RP",-62.83166667,-39.58388889,1983-01-01 00:00:00,1.5557560109434,"Godagnone","SP",0,30
"C-114 SC",-71.46111111,-42.9975,1987-01-01 00:00:00,9.31302728976235,"Godagnone","SP",0,30
"C-115 NQ",-70.15,-37.96666667,1987-01-01 00:00:00,1.91906985667719,"Godagnone","SP",0,30
"C-116 DE",-58.89222222,-33.57694444,1980-01-01 00:00:00,8.92437771352223,"Godagnone","SP",0,30
"C-117 SC",-69.62833333,-51.43833333,1987-01-01 00:00:00,4.54514210202527,"Godagnone","SP",0,30
"C-119 LR",-67.25,-30.13333333,1986-01-01 00:00:00,1.3863039628498,"Godagnone","SP",0,30
"C-12 RP",-63.24166667,-36.76611111,1980-01-01 00:00:00,3.59770819989738,"Godagnone","SP",0,30
"C-124 LR",-67.3,-29.36666667,1986-01-01 00:00:00,1.49111881118007,"Godagnone","SP",0,30
"C-124 NQ",-70.21666667,-37.6,1987-01-01 00:00:00,2.27737590794781,"Godagnone","SP",0,30
"C-13 SC",-70.77833333,-46.805,1987-01-01 00:00:00,25.8712416179426,"Godagnone","SP",0,30
"C-13/552 PO",-59.90083333,-34.86972222,1980-01-01 00:00:00,9.11404565250545,"Godagnone","SP",0,30
