"ID","X","Y","Date","OCSKGM","Source","type","top","bottom","OCSKGM2015","OCSKGM2014","OCSKGM2013","OCSKGM2012","OCSKGM2011","OCSKGM2010","OCSKGM2009","OCSKGM2008","OCSKGM2007","OCSKGM2006","OCSKGM2005"
"5017",-65.317861,-40.774917,1982-09-07,6.63729675777265,"sisINTA","SP",0,30,6.63729675777265,6.63729675777265,6.63729675777265,6.63729675777265,6.63729675777265,6.63729675777265,6.63729675777265,6.63729675777265,6.63729675777265,6.63729675777265,6.63729675777265
"5018",-65.300889,-40.762167,1982-09-07,3.42574952419492,"sisINTA","SP",0,30,3.42574952419492,3.42574952419492,3.42574952419492,3.42574952419492,3.42574952419492,3.42574952419492,3.42574952419492,3.42574952419492,3.42574952419492,3.42574952419492,3.42574952419492
"5019",-70.566667,-36.616667,1986-09-01,3.26937067208394,"sisINTA","SP",0,30,3.26937067208394,3.26937067208394,3.26937067208394,3.26937067208394,3.26937067208394,3.26937067208394,3.26937067208394,3.26937067208394,3.26937067208394,3.26937067208394,3.26937067208394
"502",-60.63965024,-34.27481246,1967-03-08,6.18128806060689,"sisINTA","SP",0,30,5.98348684266747,5.98348684266747,5.98348684266747,5.98348684266747,5.98348684266747,5.98348684266747,5.98348684266747,5.98348684266747,5.98348684266747,5.98348684266747,5.98348684266747
"5020",-65.767944,-39.701278,1983-07-06,1.08978881989988,"sisINTA","SP",0,30,1.08978881989988,1.08978881989988,1.08978881989988,1.08978881989988,1.08978881989988,1.08978881989988,1.08978881989988,1.08978881989988,1.08978881989988,1.08978881989988,1.08978881989988
"5021",-66.416944,-39.792389,1983-07-06,1.97459271540488,"sisINTA","SP",0,30,1.97459271540488,1.97459271540488,1.97459271540488,1.97459271540488,1.97459271540488,1.97459271540488,1.97459271540488,1.97459271540488,1.97459271540488,1.97459271540488,1.97459271540488
"5022",-65.979167,-39.377917,1983-07-07,1.0656496995287,"sisINTA","SP",0,30,1.0656496995287,1.0656496995287,1.0656496995287,1.0656496995287,1.0656496995287,1.0656496995287,1.0656496995287,1.0656496995287,1.0656496995287,1.0656496995287,1.0656496995287
"5023",-66.164861,-39.433806,1983-07-07,0.654551771862855,"sisINTA","SP",0,30,0.654551771862855,0.654551771862855,0.654551771862855,0.654551771862855,0.654551771862855,0.654551771862855,0.654551771862855,0.654551771862855,0.654551771862855,0.654551771862855,0.654551771862855
"5024",-70.666667,-36.766667,1986-09-01,19.0115986295488,"sisINTA","SP",0,30,19.0115986295488,19.0115986295488,19.0115986295488,19.0115986295488,19.0115986295488,19.0115986295488,19.0115986295488,19.0115986295488,19.0115986295488,19.0115986295488,19.0115986295488
"5025",-64.943806,-39.030194,1982-10-28,3.17229731690458,"sisINTA","SP",0,30,3.17229731690458,3.17229731690458,3.17229731690458,3.17229731690458,3.17229731690458,3.17229731690458,3.17229731690458,3.17229731690458,3.17229731690458,3.17229731690458,3.17229731690458
"5026",-64.945667,-38.867028,1982-10-27,1.82177202064827,"sisINTA","SP",0,30,1.82177202064827,1.82177202064827,1.82177202064827,1.82177202064827,1.82177202064827,1.82177202064827,1.82177202064827,1.82177202064827,1.82177202064827,1.82177202064827,1.82177202064827
"5027",-64.94875,-39.215472,1982-10-28,1.38065426532784,"sisINTA","SP",0,30,1.38065426532784,1.38065426532784,1.38065426532784,1.38065426532784,1.38065426532784,1.38065426532784,1.38065426532784,1.38065426532784,1.38065426532784,1.38065426532784,1.38065426532784
"5028",-70.65,-36.75,1986-09-01,3.27565880797409,"sisINTA","SP",0,30,3.27565880797409,3.27565880797409,3.27565880797409,3.27565880797409,3.27565880797409,3.27565880797409,3.27565880797409,3.27565880797409,3.27565880797409,3.27565880797409,3.27565880797409
"5029",-63.613222,-39.908722,1982-10-29,1.66121541337068,"sisINTA","SP",0,30,1.66121541337068,1.66121541337068,1.66121541337068,1.66121541337068,1.66121541337068,1.66121541337068,1.66121541337068,1.66121541337068,1.66121541337068,1.66121541337068,1.66121541337068
"503",-60.416666,-34.102776,1965-11-18,10.1095574629753,"sisINTA","SP",0,30,9.70517516445629,9.70517516445629,9.70517516445629,9.70517516445629,9.70517516445629,9.70517516445629,9.70517516445629,9.70517516445629,9.70517516445629,9.70517516445629,9.70517516445629
"5030",-68.137028,-38.528639,1982-10-24,0.749314432874475,"sisINTA","SP",0,30,0.749314432874475,0.749314432874475,0.749314432874475,0.749314432874475,0.749314432874475,0.749314432874475,0.749314432874475,0.749314432874475,0.749314432874475,0.749314432874475,0.749314432874475
"5032",-67.668167,-38.24375,1982-10-23,0.261206231127039,"sisINTA","SP",0,30,0.261206231127039,0.261206231127039,0.261206231127039,0.261206231127039,0.261206231127039,0.261206231127039,0.261206231127039,0.261206231127039,0.261206231127039,0.261206231127039,0.261206231127039
"5033",-67.342111,-38.821667,1982-10-25,0.896373121933638,"sisINTA","SP",0,30,0.896373121933638,0.896373121933638,0.896373121933638,0.896373121933638,0.896373121933638,0.896373121933638,0.896373121933638,0.896373121933638,0.896373121933638,0.896373121933638,0.896373121933638
"5034",-70.616667,-37.216667,1986-09-01,3.39512520730956,"sisINTA","SP",0,30,3.39512520730956,3.39512520730956,3.39512520730956,3.39512520730956,3.39512520730956,3.39512520730956,3.39512520730956,3.39512520730956,3.39512520730956,3.39512520730956,3.39512520730956
"5035",-67.589333,-38.583639,1982-10-23,1.55276632252437,"sisINTA","SP",0,30,1.55276632252437,1.55276632252437,1.55276632252437,1.55276632252437,1.55276632252437,1.55276632252437,1.55276632252437,1.55276632252437,1.55276632252437,1.55276632252437,1.55276632252437
"5036",-67.954444,-38.17825,1982-10-22,0.595305458028574,"sisINTA","SP",0,30,0.595305458028574,0.595305458028574,0.595305458028574,0.595305458028574,0.595305458028574,0.595305458028574,0.595305458028574,0.595305458028574,0.595305458028574,0.595305458028574,0.595305458028574
"5037",-67.684361,-38.219056,1982-10-23,0.191547315884216,"sisINTA","SP",0,30,0.191547315884216,0.191547315884216,0.191547315884216,0.191547315884216,0.191547315884216,0.191547315884216,0.191547315884216,0.191547315884216,0.191547315884216,0.191547315884216,0.191547315884216
"5038",-68.048444,-38.453833,1982-10-23,0.93563746087175,"sisINTA","SP",0,30,0.93563746087175,0.93563746087175,0.93563746087175,0.93563746087175,0.93563746087175,0.93563746087175,0.93563746087175,0.93563746087175,0.93563746087175,0.93563746087175,0.93563746087175
"5039",-70.616667,-37.183333,1986-09-01,1.92416876768163,"sisINTA","SP",0,30,1.92416876768163,1.92416876768163,1.92416876768163,1.92416876768163,1.92416876768163,1.92416876768163,1.92416876768163,1.92416876768163,1.92416876768163,1.92416876768163,1.92416876768163
"504",-60.36551139,-34.02085834,1965-11-25,6.82291287855894,"sisINTA","SP",0,30,6.54999636341658,6.54999636341658,6.54999636341658,6.54999636341658,6.54999636341658,6.54999636341658,6.54999636341658,6.54999636341658,6.54999636341658,6.54999636341658,6.54999636341658
"5040",-68.450972,-39.673889,1982-11-27,0.862413699156859,"sisINTA","SP",0,30,0.862413699156859,0.862413699156859,0.862413699156859,0.862413699156859,0.862413699156859,0.862413699156859,0.862413699156859,0.862413699156859,0.862413699156859,0.862413699156859,0.862413699156859
"5041",-68.170806,-39.626306,1982-11-27,0.954685184034306,"sisINTA","SP",0,30,0.954685184034306,0.954685184034306,0.954685184034306,0.954685184034306,0.954685184034306,0.954685184034306,0.954685184034306,0.954685184034306,0.954685184034306,0.954685184034306,0.954685184034306
"5042",-71.1,-37.366667,1986-06-14,54.6603772272648,"sisINTA","SP",0,30,54.6603772272648,54.6603772272648,54.6603772272648,54.6603772272648,54.6603772272648,54.6603772272648,54.6603772272648,54.6603772272648,54.6603772272648,54.6603772272648,54.6603772272648
"5043",-70.916667,-37.316667,1986-09-01,2.99400402955766,"sisINTA","SP",0,30,2.99400402955766,2.99400402955766,2.99400402955766,2.99400402955766,2.99400402955766,2.99400402955766,2.99400402955766,2.99400402955766,2.99400402955766,2.99400402955766,2.99400402955766
"5044",-68.937222,-40.118556,1982-11-26,1.51986088966867,"sisINTA","SP",0,30,1.51986088966867,1.51986088966867,1.51986088966867,1.51986088966867,1.51986088966867,1.51986088966867,1.51986088966867,1.51986088966867,1.51986088966867,1.51986088966867,1.51986088966867
"5045",-68.46525,-39.638806,1982-11-27,1.95382755269936,"sisINTA","SP",0,30,1.95382755269936,1.95382755269936,1.95382755269936,1.95382755269936,1.95382755269936,1.95382755269936,1.95382755269936,1.95382755269936,1.95382755269936,1.95382755269936,1.95382755269936
"5046",-67.737167,-37.844278,1982-10-27,0.805560331653416,"sisINTA","SP",0,30,0.805560331653416,0.805560331653416,0.805560331653416,0.805560331653416,0.805560331653416,0.805560331653416,0.805560331653416,0.805560331653416,0.805560331653416,0.805560331653416,0.805560331653416
"5047",-66.932917,-41.863056,1982-09-03,5.65725935294212,"sisINTA","SP",0,30,5.65725935294212,5.65725935294212,5.65725935294212,5.65725935294212,5.65725935294212,5.65725935294212,5.65725935294212,5.65725935294212,5.65725935294212,5.65725935294212,5.65725935294212
"5048",-65.687361,-41.276444,1982-09-04,1.02123549259343,"sisINTA","SP",0,30,1.02123549259343,1.02123549259343,1.02123549259343,1.02123549259343,1.02123549259343,1.02123549259343,1.02123549259343,1.02123549259343,1.02123549259343,1.02123549259343,1.02123549259343
"5049",-66.159028,-41.787611,1982-09-02,0.666843396189447,"sisINTA","SP",0,30,0.666843396189447,0.666843396189447,0.666843396189447,0.666843396189447,0.666843396189447,0.666843396189447,0.666843396189447,0.666843396189447,0.666843396189447,0.666843396189447,0.666843396189447
"5050",-65.811111,-41.390722,1982-09-04,1.16630859216117,"sisINTA","SP",0,30,1.16630859216117,1.16630859216117,1.16630859216117,1.16630859216117,1.16630859216117,1.16630859216117,1.16630859216117,1.16630859216117,1.16630859216117,1.16630859216117,1.16630859216117
"5051",-65.03575,-41.811194,1982-09-01,2.29373522843914,"sisINTA","SP",0,30,2.29373522843914,2.29373522843914,2.29373522843914,2.29373522843914,2.29373522843914,2.29373522843914,2.29373522843914,2.29373522843914,2.29373522843914,2.29373522843914,2.29373522843914
"5052",-65.061306,-41.578806,1982-09-01,1.97135862594462,"sisINTA","SP",0,30,1.97135862594462,1.97135862594462,1.97135862594462,1.97135862594462,1.97135862594462,1.97135862594462,1.97135862594462,1.97135862594462,1.97135862594462,1.97135862594462,1.97135862594462
"5053",-65.998056,-41.67775,1982-09-05,4.44078913504533,"sisINTA","SP",0,30,4.44078913504533,4.44078913504533,4.44078913504533,4.44078913504533,4.44078913504533,4.44078913504533,4.44078913504533,4.44078913504533,4.44078913504533,4.44078913504533,4.44078913504533
"5054",-65.04925,-41.777778,1982-08-31,2.10177437476174,"sisINTA","SP",0,30,2.10177437476174,2.10177437476174,2.10177437476174,2.10177437476174,2.10177437476174,2.10177437476174,2.10177437476174,2.10177437476174,2.10177437476174,2.10177437476174,2.10177437476174
"5055",-69.319333,-41.117083,1983-02-08,0.862147454483985,"sisINTA","SP",0,30,0.862147454483985,0.862147454483985,0.862147454483985,0.862147454483985,0.862147454483985,0.862147454483985,0.862147454483985,0.862147454483985,0.862147454483985,0.862147454483985,0.862147454483985
"5056",-68.599639,-41.154444,1983-02-09,1.85024347368734,"sisINTA","SP",0,30,1.85024347368734,1.85024347368734,1.85024347368734,1.85024347368734,1.85024347368734,1.85024347368734,1.85024347368734,1.85024347368734,1.85024347368734,1.85024347368734,1.85024347368734
