"ID","X","Y","Date","OCSKGM","Source","type","top","bottom","OCSKGM2015","OCSKGM2014","OCSKGM2013","OCSKGM2012","OCSKGM2011","OCSKGM2010","OCSKGM2009","OCSKGM2008","OCSKGM2007","OCSKGM2006","OCSKGM2005","optional"
"1717",-59.023153,-32.542769,2002-11-03,9.12901023425208,"sisINTA","SP",0,30,8.60140821677372,8.57493408709438,8.54845995741505,8.52198582773572,8.49551169805639,8.46903756837706,8.44256343869773,8.4160893090184,8.38961517933907,8.51284768849124,8.63608019764341,TRUE
"1718",-58.822076,-32.697988,2002-12-05,10.2811284572374,"sisINTA","SP",0,30,9.68694091917982,9.65712564665383,9.62731037412784,9.59749510160186,9.56767982907587,9.53786455654988,9.50804928402389,9.4782340114979,9.44841873897191,9.58720369201616,9.72598864506041,TRUE
"1719",-59.036358,-33.154121,2002-12-05,5.10672351534079,"sisINTA","SP",0,30,4.81158553649519,4.7967760383007,4.78196654010621,4.76715704191172,4.75234754371723,4.73753804552274,4.72272854732825,4.70791904913377,4.69310955093928,4.76204521167286,4.83098087240645,TRUE
"1720",-58.303874,-31.066899,1983-08-24,9.81684100515117,"sisINTA","SP",0,30,7.17474623386579,7.17474623386579,7.17474623386579,7.17474623386579,7.17474623386579,7.17474623386579,7.17474623386579,7.17474623386579,7.17474623386579,7.17474623386579,7.17474623386579,TRUE
"1723",-58.953776,-28.641901,1970-02-14,2.02907800957991,"sisINTA","SP",0,30,2.02907800957991,2.02907800957991,2.02907800957991,2.02907800957991,2.02907800957991,2.02907800957991,2.02907800957991,2.02907800957991,2.02907800957991,2.02907800957991,2.02907800957991,TRUE
"1725",-59.442916,-30.771031,1971-07-15,7.3749020044195,"sisINTA","SP",0,30,6.85290644054669,6.85290644054669,6.85290644054669,6.85290644054669,6.85290644054669,6.85290644054669,6.85290644054669,6.85290644054669,6.85290644054669,6.85290644054669,6.85290644054669,TRUE
"1726",-59.501788,-30.758291,1971-06-16,7.8240235145861,"sisINTA","SP",0,30,7.2702391302237,7.2702391302237,7.2702391302237,7.2702391302237,7.2702391302237,7.2702391302237,7.2702391302237,7.2702391302237,7.2702391302237,7.2702391302237,7.2702391302237,TRUE
"1727",-59.501788,-30.758291,1971-06-16,6.94572308790101,"sisINTA","SP",0,30,6.45410480773938,6.45410480773938,6.45410480773938,6.45410480773938,6.45410480773938,6.45410480773938,6.45410480773938,6.45410480773938,6.45410480773938,6.45410480773938,6.45410480773938,TRUE
"1728",-58.711056,-28.489749,1972-04-18,4.16514979729163,"sisINTA","SP",0,30,4.16514979729163,4.16514979729163,4.16514979729163,4.16514979729163,4.16514979729163,4.16514979729163,4.16514979729163,4.16514979729163,4.16514979729163,4.16514979729163,4.16514979729163,TRUE
"1730",-58.742146,-30.447951,1971-01-01,11.5609479306255,"sisINTA","SP",0,30,11.5609479306255,11.5609479306255,11.5609479306255,11.5609479306255,11.5609479306255,11.5609479306255,11.5609479306255,11.5609479306255,11.5609479306255,11.5609479306255,11.5609479306255,TRUE
"1731",-58.256461,-30.345213,1971-01-01,9.82960910043909,"sisINTA","SP",0,30,8.57318846522097,8.57318846522097,8.57318846522097,8.57318846522097,8.57318846522097,8.57318846522097,8.57318846522097,8.57318846522097,8.57318846522097,8.57318846522097,8.57318846522097,TRUE
"1732",-58.238103,-30.356134,1971-01-01,11.0273200251847,"sisINTA","SP",0,30,9.61780797956559,9.61780797956559,9.61780797956559,9.61780797956559,9.61780797956559,9.61780797956559,9.61780797956559,9.61780797956559,9.61780797956559,9.61780797956559,9.61780797956559,TRUE
"1733",-60.49749,-32.160907,1986-08-26,4.95770036445322,"sisINTA","SP",0,30,3.67712636031495,3.67712636031495,3.67712636031495,3.67712636031495,3.67712636031495,3.67712636031495,3.67712636031495,3.67712636031495,3.67712636031495,3.67712636031495,3.67712636031495,TRUE
"1736",-59.986937,-32.296948,1986-12-02,10.9533473677813,"sisINTA","SP",0,30,7.56179670221097,7.56179670221097,7.56179670221097,7.56179670221097,7.56179670221097,7.56179670221097,7.56179670221097,7.56179670221097,7.56179670221097,7.56179670221097,7.56179670221097,TRUE
"1737",-60.022904,-32.304814,1986-12-11,13.9190026528195,"sisINTA","SP",0,30,9.60917834741108,9.60917834741108,9.60917834741108,9.60917834741108,9.60917834741108,9.60917834741108,9.60917834741108,9.60917834741108,9.60917834741108,9.60917834741108,9.60917834741108,TRUE
"1738",-59.948353,-32.114259,1992-11-25,10.0509673579395,"sisINTA","SP",0,30,7.51818388954289,7.51818388954289,7.51818388954289,7.51818388954289,7.51818388954289,7.48903608420487,7.45988827886685,7.43074047352882,7.4015926681908,7.53727067655562,7.67294868492045,TRUE
